,oz1,oz2,oz3,oz4,oz5,oz6
37,0.87937519,1.405473,-1.5956874,-1.2316288,-1.0314311,0.23303841
38,1.0643914,-0.93298547,-0.917758,0.28554933,1.427062,0.49601525
39,-0.86483794,1.708232,-1.4010348,0.13830714,-1.1005305,0.33867966
40,0.76779064,0.68725677,-1.3080935,0.070446543,-1.0208559,0.99463336
41,-0.78956871,0.089414766,0.28479736,-0.84600135,-0.34111599,-1.0479485
42,-1.5496019,0.97853933,1.2364335,0.92314721,-0.23998563,-0.18436598
43,-0.36234543,0.180579,0.87687751,-1.2416157,0.79296283,-0.13113828
44,0.025440591,-0.42299965,1.5457418,0.39664106,0.64543789,1.205761
45,1.6001829,-0.68343917,0.102098,1.5035181,1.0539104,1.1259447
46,1.6232935,1.600731,-0.65749349,-1.2059889,0.97609181,-1.0990455
47,-1.1020887,-0.60164337,-1.6684779,-0.010639675,1.1190926,0.13083168
48,-0.031564769,0.19014313,-0.5351717,0.63180233,-0.83356351,0.39610009
49,1.089863,-0.42322726,-0.4190652,-1.4243978,0.69246555,-0.25195242
50,0.17181583,0.48732299,0.85838656,1.538086,-1.0773328,1.2600339
51,0.027663715,0.35734893,-0.54104945,1.5089236,-0.10218075,1.3032501
52,0.32024779,0.43152298,-0.70602008,-1.203803,-1.5346264,-0.20732163
53,1.1126777,-1.4497899,-0.787854,1.0211837,1.0363304,0.39336727
54,0.50636177,-1.352548,1.460511,-1.3683912,-0.39409752,-1.0008666
55,-1.2677922,0.25830876,0.81979397,0.42872641,-0.27373409,-0.69669081
56,-1.2173112,0.45038287,0.94395993,0.24156402,0.61685485,-0.0016650079
57,-0.78860138,1.5383681,0.064544711,0.32868559,-1.0491781,0.032299081
58,-0.058008316,-1.1728257,0.38168612,1.5344857,0.64047576,0.34071463
59,-1.0207423,-0.0099245764,-1.0210885,-0.98815299,0.1396147,-0.63121673
60,1.4600254,0.32660592,1.250121,-1.2876504,0.2071962,0.25586556
61,-0.26377619,-0.69396408,-0.71717784,0.80142571,0.28271897,-0.18211463
62,1.0539368,1.0203741,0.2941111,1.3810081,0.090935623,0.97415857
63,-0.061333392,0.30162495,1.1396515,1.2263743,1.137456,1.5184075
64,-1.5672212,-0.73351021,-0.5557183,-1.6850144,1.458569,-1.8517686
65,1.2714359,0.23034413,-1.1564602,-1.4775151,1.0840678,0.45436926
66,0.58653482,-0.83223557,0.5052945,-0.51137668,-1.0184486,-0.72012633
67,-0.84157862,-0.71776678,0.18068809,-1.2209272,-0.089268994,-1.4334764
68,0.75918984,-1.1644938,1.4547401,-0.12405046,-0.2345103,-0.16842947
69,-1.063071,-1.5424009,1.6768095,1.3762259,1.0193949,0.27705347
70,1.4052017,-0.58832143,0.50563706,1.3140227,-0.09479922,1.2150271
71,1.7369974,-1.3294238,-0.73899258,-0.76665281,-1.6712332,-1.1607256
72,-1.0396731,-1.149455,1.263728,-0.28912788,-1.1094117,-0.92241327
73,-0.45924258,0.69486424,-1.5484416,-0.12209247,-1.6192585,0.31314311
74,-0.49196464,-1.0945963,0.29586715,-0.076759207,1.3136983,-0.74541121
75,0.77249011,-1.1961851,-0.6564824,-1.2788091,-0.014185919,-1.3230991
76,-0.49754306,-1.8003135,0.43234775,1.0640177,1.4506504,-0.54125862
77,1.4377827,0.16848725,0.66078731,-0.25472533,1.4063072,0.98854772
78,-0.41410047,0.57465195,-0.33944598,1.4028175,1.1757829,1.2923474
79,1.6822664,-0.88835953,-0.11971313,0.10424243,0.039332257,-0.12377843
80,-0.61028098,-1.54364,-0.019859862,-0.31714414,0.87572421,-1.0375982
81,-0.91433754,1.4147389,-1.6063591,1.6064205,0.71428999,1.6759873
82,0.92324639,-0.35599701,1.0260548,-1.3186255,0.45415609,0.049593796
83,1.5324326,-0.84944061,0.56407083,0.63684417,-0.15591439,0.45268623
84,-1.5872917,1.2636847,-1.370819,1.0872833,0.44972982,-0.065827452
85,-1.0459991,-0.9273037,1.4378934,-0.041434157,-1.4090306,-1.1354692
86,-0.92429615,0.096497112,0.64760329,-1.0317728,-0.16831242,-1.4452043
87,-0.88335524,0.88919485,0.4195826,-1.670112,-0.65680504,-1.5099122
88,-1.2268146,1.2698382,-0.25873893,-0.26028019,-1.4091993,-1.2198883
89,-0.34907809,-1.5640293,1.471309,-0.70033865,0.089752178,-1.0272144
90,1.3109926,0.76040815,0.36499811,1.0196842,-0.8534654,1.0593613
91,0.72243768,-1.4513034,-0.98829848,1.2471572,-0.07645359,0.59509999
92,1.0030961,-0.78383529,-1.1981187,-0.3139503,-1.4604809,0.07456478
93,-0.41764988,0.66683462,-0.65254343,-0.1932889,-0.63399752,0.12820417
94,0.0082515994,-1.2425245,-1.0258484,0.56100552,0.9290467,0.097425759
95,0.68449212,-1.1447769,-1.3138786,-0.19933705,-1.4701027,-0.51889023
96,0.48973223,-0.46353926,-1.0730524,0.95845154,-1.3902122,0.44459754
97,-0.018215509,-1.7830644,1.6731378,0.76353326,0.84908381,0.30519382
98,-0.63521979,-0.44455805,-0.99688337,1.489382,-0.45665842,0.47133744
99,0.70803393,-0.44119011,1.1776228,0.98619301,-0.91721119,0.78330349
100,1.3077922,-1.7295717,-0.281844,1.0084365,-1.5991112,-1.233525
101,0.62629655,0.10932764,0.22630726,1.5878869,1.8340406,1.782283
102,-1.5062433,1.1040639,-0.62039338,0.1437217,1.3929517,-0.60681517
103,-0.85021492,-1.4020123,-0.70890346,-1.3748204,-0.48036148,-1.8550327
104,1.5116093,1.0047348,0.14337243,-1.3496504,0.18404421,-0.83362554
105,-1.5007068,0.4699732,0.81288727,0.15793716,0.48429556,-0.86514289
106,1.1968276,1.3106701,1.6190466,1.2743833,-0.52416538,1.5736858
107,1.0405065,-1.3973436,0.46658653,0.22081552,-0.78382396,-0.67289729
108,1.2679191,0.076379868,-1.3036367,-1.3238262,1.6115527,0.78347945
109,0.85654232,0.40630843,0.032346469,0.47189517,1.2857544,1.5002961
110,0.88653616,-1.4393167,-0.86684496,-1.6165318,0.16328706,-1.5804202
111,1.3295198,1.204087,0.42068047,0.036302706,-0.32107593,0.1377526
112,0.0051002668,0.21703516,0.65712493,-0.83206691,0.76254364,-0.15741037
113,0.69450888,-0.75284007,-0.0087399129,1.2740096,-0.41986476,0.45181099
114,0.16607419,-1.2014419,0.75138737,1.4605399,-0.17387357,0.54908486
115,-1.1751164,1.1650494,0.43641846,1.1926682,-0.55951882,0.33563282
116,0.90387199,1.5206774,1.230101,1.1471963,0.26753266,1.3423762
117,-1.3429543,0.23115176,-0.39062401,0.85104382,-0.67983025,-0.77663556
118,-0.83972832,0.39430465,1.4136425,0.13905212,-1.4998479,-0.16059319
119,1.1793783,0.14088763,-0.68917963,1.1377671,-0.90268994,1.1771433
120,-0.92881385,-1.396633,0.28623013,0.77003366,-0.10376645,-0.51846274
121,-0.4336636,-0.36324336,0.077569104,1.0441575,-1.694887,-0.11003564
122,1.3675785,1.4122089,-1.1280987,1.1041241,1.8135548,1.451704
123,-0.89145314,-0.77766975,0.53523694,0.53172043,-1.1573655,-0.97119614
124,1.664789,0.46358027,1.3006919,1.0333028,-0.21262102,1.7660826
125,-0.88097119,1.4211177,-0.43894408,1.0443028,-1.4901946,0.091609327
126,1.5967789,0.067204142,0.63607107,-1.3255743,-1.5470291,-0.65159875
127,-0.24260012,-0.064357666,1.1502898,0.23313391,-0.38498268,0.32888667
128,1.2748475,0.75820213,0.77500739,0.40393734,-0.86941812,0.66505091
129,-1.4170975,-0.163244,0.32089865,-1.1471635,1.3252962,-1.254666
130,1.3766165,1.4310274,-0.77927238,1.081961,0.36018408,1.1726992
131,-1.2589307,1.2663815,1.104267,-0.84465354,0.52053706,-1.0054619
132,-1.0017469,-0.3515423,1.1620425,1.0358709,0.69379208,0.27799294
133,0.38244329,0.52292307,-1.5514104,0.72987656,0.58494258,1.8520663
134,-1.1019716,1.501067,1.677078,0.94446972,-0.036768977,0.70504478
135,0.27404225,0.22752334,0.76678842,0.92116509,0.19027327,0.95544303
136,-0.96663778,-1.394901,0.44166617,-1.1818063,0.38409576,-1.6269394
137,1.4532032,1.3134164,-1.6733319,0.41639415,-1.0660743,0.98837923
138,0.18939649,0.64337568,0.29672522,-1.2401622,0.46684354,-0.09859364
139,-1.3861911,1.4594759,0.25101774,-0.20532599,-0.51346518,-1.4572304
140,-0.80898571,-0.52005171,0.86433805,-0.87881366,0.57549267,-0.79106378
141,-0.92689503,-1.4456707,-0.4522677,-0.09811038,-0.53522749,-1.5861718
142,0.16947023,-1.6725035,-0.0848333,-0.87233494,-1.2500698,-2.1405876
143,1.050702,-0.24838939,1.1751298,0.34289915,0.87175611,1.0992686
144,-1.2895914,-0.82348977,0.61476545,1.5460428,-0.46139766,-0.41811843
145,-0.26894057,0.90657121,-0.5655129,0.50184161,1.1449661,0.75148138
146,-0.10689923,-1.0736364,-1.0140091,-0.93913546,-1.0990699,-1.0052741
147,-0.069268429,0.74111032,1.7057718,-1.1709126,-1.002012,0.17351649
148,0.61600587,1.6598466,-1.3808549,0.011169746,1.2144548,1.9381728
149,1.1106697,0.71979233,0.83017072,-0.35645345,-0.41317649,0.54161627
150,1.285384,1.4280163,-0.30544276,-0.15387992,1.2372262,0.32162767
151,-1.4182307,-0.47317333,1.408417,0.0054827525,0.95502437,-0.17052865
152,1.8011834,-0.033421185,-0.28533891,-1.1593614,0.59874357,0.27810963
153,-0.4106974,-0.21097464,0.048091345,-0.74774889,-0.62000562,-1.2404197
154,-0.2346457,0.90732669,0.61612414,-0.3140941,0.95079057,0.83951011
155,0.80274707,0.60022619,0.61232176,0.92415922,1.2198013,1.9283176
156,-1.4018998,-1.2098191,0.10740472,0.14003038,0.35675589,-1.5998533
157,-0.18554632,-0.47296236,-1.1830784,0.61384795,1.1951286,0.47864896
158,-0.91665389,-0.30746302,-0.64379893,0.66633039,1.4799669,0.12928821
159,-0.83059594,-1.3357487,0.55467525,-0.11316384,1.3635506,-0.7673641
160,-0.20981346,-1.3796553,-1.5852593,1.3233168,-1.464438,0.19040536
161,0.16975342,-1.4673901,-0.33738217,0.0071842395,0.70909885,-0.92758542
162,-1.3027103,-1.8208085,0.52507257,-0.69404423,-1.3133734,-1.9830731
163,0.29305879,-1.1898549,-1.689567,-0.5682509,0.0016010036,-0.2601357
164,-0.27272332,0.33532331,-0.87291071,-1.2612519,1.808052,0.20912755
165,0.36650455,-0.27463244,1.3186579,-0.88041751,0.65952635,0.4883086
166,-0.1692475,1.3769143,1.1959063,0.38481708,0.24974713,0.74569192
167,1.517237,-1.0077121,-0.8183943,1.3912096,0.70941621,0.94453391
168,1.4121126,-1.6722909,-0.16081375,-1.0767376,-0.91112375,-2.1209465
169,0.72871566,-0.40198408,0.39109688,0.34226666,0.61040385,0.55522623
170,1.2935029,0.87300364,0.025101832,-1.4614003,0.50153786,-0.29210444
171,-1.2608802,0.73106731,-0.95924755,-0.064711855,-0.89582864,-0.90147532
172,1.3016548,-0.60881889,1.6418072,-0.62282981,1.7661925,1.1166277
173,-0.35539175,1.3664425,-0.89020994,-0.83584742,1.0871821,0.41164077
174,0.78537158,-0.47205588,-1.529078,-1.093066,1.0329493,0.44120616
175,1.5635564,-0.056973397,1.0128678,1.0306526,1.7542466,2.4479992
176,-0.27264925,0.68677681,-0.71075946,0.73997512,-1.2931366,0.78167535
177,1.0041781,0.30896574,-0.049968338,0.80265004,1.1856688,1.3894939
178,-0.56750255,-0.81478999,-1.7140173,-0.94567925,1.5067195,-0.086347832
179,1.5212151,0.19156737,-1.036229,-0.34398922,-1.5829337,0.556019
180,-0.11035447,1.2407083,0.29000261,1.4015384,0.42856662,1.343046
181,-1.0218488,0.22114226,-1.6633174,-0.044808958,0.20361837,0.050997856
182,1.6149891,-0.21075796,1.664185,-0.62858344,-1.4166586,0.91656577
183,-1.463174,0.85701865,-0.56886035,1.0915538,1.2029698,-0.16135127
184,0.0085787056,-1.7058559,-0.63677624,-0.80588218,1.5655039,-1.1560621
185,-0.64887156,0.92669555,0.59045863,0.87740604,-1.1394355,0.28915769
186,1.4946719,-1.2991139,-1.1506684,0.87727517,-0.0066213266,0.33668685
187,0.44784863,-0.43400429,1.5496796,0.63840448,-0.32797052,1.3163765
188,0.07754434,0.51733815,-1.5015406,-0.81088873,-1.2269471,0.24277017
189,0.66049723,1.3248078,0.78752138,-0.83615982,1.1971104,0.64839541
190,-0.14406029,-1.1444703,0.71524607,0.32426873,-0.049786333,-0.36686035
191,-0.53229671,1.3342136,0.23498384,-0.39956106,1.1736662,0.28120031
192,1.7800053,-0.54676867,-1.1779974,0.56593677,-0.11056107,1.0987527
193,0.60697453,-1.6943507,-1.3976681,0.22686378,-1.119716,-0.67483168
194,-1.5854257,-1.3082309,-0.74948036,1.0231673,-0.021039993,-0.62301273
195,-0.81155505,0.5657489,-1.3587986,1.2541293,-0.35086279,0.79170404
196,0.27393235,1.6151119,1.034827,0.73949212,1.3394662,1.8733286
197,0.32607735,0.19782527,-0.98223596,-0.14526652,0.38471427,0.75191797
198,-0.23830155,-0.22677234,-1.5623916,-0.56821833,-1.3420943,-0.3055065
199,1.5608847,0.51159927,-0.39084035,0.91890941,0.29205449,1.0142156
200,1.492875,0.29200066,1.542721,-1.3234379,-0.80005084,0.38744171
201,-0.93721883,-1.0899139,0.20675788,-1.125388,1.2478816,-1.3191179
202,-0.41444558,1.6758946,-1.4419093,0.77187666,1.6595589,2.1402721
203,-0.84167177,-1.2875836,1.5784275,-0.52401825,-0.32438551,-0.74666377
204,0.25345345,0.77201511,1.4436749,1.581663,-0.67054378,2.0126081
205,0.38859505,1.5490811,-1.4993455,-0.21089366,1.6462269,1.9246486
206,-0.051009932,0.21213232,-1.3990672,-1.111435,-0.81617563,-0.2603779
207,0.2380956,0.41953121,-0.5712119,1.5196297,1.7075989,1.9649079
208,0.64005877,-1.5093118,1.5182694,-0.35098284,-1.2896529,-0.98320552
209,-1.3838678,-1.225646,0.81260031,-1.4425537,-0.59162378,-2.0997167
210,-0.31915586,1.3660469,1.2955768,0.06761989,-0.6951159,0.6022827
211,-0.52940774,1.6703711,0.25861916,-1.2091047,-0.086010371,-0.60069684
212,0.58144034,-0.56080917,-0.97684874,1.4347346,-0.87693274,1.0484632
213,0.8732649,0.30431167,-0.11986996,-0.33016574,0.66721501,0.41784551
214,0.68084057,-0.73559115,-1.0052133,0.72228151,-0.59190979,0.14925898
215,0.91953826,-0.33760921,-0.17256352,1.3261872,-1.0801082,0.64687019
216,0.44560558,-1.6712268,-0.88963589,-0.044260622,1.0808348,-0.44979462
217,-1.1006676,0.072892715,-1.4595772,0.70657074,-0.69269419,0.28098757
218,1.1240534,0.61059997,-1.0688676,0.57521361,0.86014008,1.7409049
219,-1.4384041,-0.018728431,-0.90243889,0.23801079,-0.4637698,-0.7820976
220,1.3717903,-1.6329975,0.67415984,0.085277524,1.7105282,-0.50961317
221,-1.488629,0.31984645,-0.21395909,-0.19861641,-1.3836296,-1.3773702
222,-1.180822,-0.98715697,-0.23923543,-1.0945213,0.48318346,-1.7380027
223,1.2035692,-1.5581282,-0.94574748,-0.55302164,-0.67674398,-1.0582677
224,1.6973051,0.9629253,1.1137611,-1.4378721,0.43488533,-0.16813143
225,-1.0213861,1.2491133,-0.75696724,0.63799544,0.016074751,0.21091561
226,0.43631741,-0.5790806,1.4214784,-1.0013314,-0.5705272,-0.17973273
227,0.67706087,1.3121463,-0.72604582,1.3841815,0.2132525,1.1264419
228,0.53759986,1.1595943,0.73950564,-1.2659015,1.0481112,-0.12663811
229,1.4746826,0.72175697,-1.644414,0.26479193,1.2889031,1.6710513
230,0.14592687,-0.39223384,0.42267052,0.66802,-0.062638237,-0.059771391
231,-0.81530735,0.26033282,-0.82448275,-1.6538238,-1.3080752,-1.6983074
232,-0.8784883,-0.11132657,-0.82412882,1.5274605,-0.54970621,0.26643879
233,1.5531691,-0.3488312,-1.1535973,-1.1298227,1.57609,0.26852969
234,-0.89034616,-1.1961739,-1.2760213,1.0560596,-0.59050954,-0.072847024
235,0.71475247,-1.713907,0.0025663558,1.5940845,-0.52007871,-0.31374419
236,1.3995317,0.80623027,-0.67072339,-1.6892044,-0.84178125,-0.62985211
237,1.4710032,1.4149867,0.54607101,-0.86437288,-1.4986518,-1.1185976
238,0.71812829,1.5860728,-1.6192223,0.42411844,-1.4949761,0.9971177
239,-1.4931823,-1.0959105,-0.82666794,-0.3767293,0.14000777,-1.0716379
240,-0.91285087,0.42513985,-1.1374711,0.057821635,0.7983129,-0.065559177
241,0.21654624,-0.062561554,0.081665918,-1.605508,-1.2176299,-1.2697649
242,0.32017918,-1.6911765,-0.093439506,1.1662149,-0.96281884,-0.66928721
243,-1.0297356,0.87636081,-1.1084498,1.0513594,0.46963462,0.57555025
244,-1.5290173,1.5826029,-0.55604775,0.077390008,-1.6651794,-1.3492655
245,-1.554799,1.3295198,1.4737202,-1.0417157,-1.566088,-1.3557998
246,-1.1426592,1.6121586,-1.5881452,0.64395739,1.6902915,1.0907691
247,-0.79317296,0.78165287,1.1457111,-1.2888664,-0.45795785,-0.92266477
248,0.40043921,0.068709805,-1.1512118,0.97166912,-1.3231689,0.50974991
249,1.0255812,0.38560619,-0.3143374,0.58607181,-1.4916507,0.71782404
250,-1.3938339,-0.15065458,0.53949368,1.4480047,0.78313179,-0.2701828
251,-1.2639462,0.039804228,-0.045049143,-0.92593671,-1.6650512,-2.1352074
252,1.834353,-0.92275971,0.68009017,1.4878721,-0.57130363,0.58356472
253,-1.4939593,-1.6061665,1.5241408,1.2231193,1.7242929,0.90479262
254,-0.80959675,0.74800294,0.725056,0.11082863,-0.092757836,-0.28539779
255,-0.041512968,1.5942803,0.79343151,-0.70169453,-1.5473997,0.13698559
256,-0.54211036,-1.7289616,-0.10518232,-1.6689692,-0.20707388,-2.4136707
257,-0.30150602,-0.13410821,-1.0285142,0.78335481,0.86362601,0.9062866
258,1.126522,-0.037610893,1.0610708,0.80050643,1.2257996,1.8205329
259,0.77953565,0.076566955,-0.72023841,1.3817106,-1.4573686,1.0295301
260,-1.1750835,-1.5911249,0.55687715,-0.33663778,-0.161159,-1.4235873
261,0.55867995,-0.48886201,-1.4073069,-0.19396604,0.4813462,0.84089713
262,-0.80116457,-0.21806597,-0.08710488,0.68034435,-0.30252265,-0.35402174
263,-0.8507325,-1.7416402,0.5564835,-0.93717894,1.3802571,-1.36771
264,-1.5950031,1.4011159,-0.87502096,0.74134497,-0.39254549,-0.87761185
265,-0.41867059,1.0486258,0.35235224,1.4910811,0.6155516,1.0373023
266,-0.86550671,-0.444989,-0.077596436,-0.72251834,1.7756567,-0.95671062
267,-0.18621405,-1.3406237,-0.25923636,1.0925475,-1.4466802,-0.32672626
268,-0.46436927,0.87819883,1.4807534,1.4207881,-0.37515983,1.4242631
269,1.499811,-0.36697899,0.076634915,-1.5291534,1.7820356,0.0064258325
270,1.5178844,-1.8170593,-0.34528183,-1.6018941,-1.1965205,-2.6212929
271,1.2760707,0.31891962,-1.5062322,0.95321895,-1.3796434,1.8548517
272,-1.4049426,-0.32233336,-1.6028354,-0.88314191,-1.0250242,-0.97275996
273,-0.58720128,1.2616536,-1.371751,1.1721486,0.33416222,1.6036751
274,-1.5068715,-0.40201517,-0.13322534,1.2875149,1.8280867,0.075186764
275,-0.62813233,0.51660863,1.636397,0.12317342,1.2105265,1.6060769
276,-1.128116,1.6957563,1.5113288,1.6099318,-0.12914464,0.98484147
277,-0.13180259,-1.5911542,-1.6052459,-0.0957541,-1.0544716,-0.46574286
278,-1.3216874,1.5311813,-1.4651444,-1.3551465,0.96404772,-0.83163816
279,-0.2742029,0.90059354,-0.15150993,1.0275605,1.0840344,1.306255
280,-0.68991615,0.45070402,0.45019508,-1.1521904,-0.035544869,-0.7790628
281,-0.023464595,0.18524711,-1.3760913,-0.69625252,-0.4322438,0.26892144
282,-0.21031165,-1.7141689,0.70853643,0.41271074,-1.2274673,-0.76985525
283,0.19571432,1.2569858,0.25003243,1.2934348,1.2041643,1.7067091
284,1.5105948,1.6483398,1.3741521,-0.84267975,0.19863057,-0.82977431
285,-0.21354974,1.1006497,-0.37742922,-1.3912566,-1.3982918,-0.94289111
286,-1.1811056,0.21487825,1.0024783,-1.6396013,1.4426267,-1.133132
287,-0.26728011,-0.17422559,0.79112104,-0.77751853,-0.037479191,-0.42922608
288,1.4223766,-0.35580803,0.37185622,-0.74052069,0.9996609,0.47997794
289,-0.36645987,0.65418328,1.5317422,0.71080027,0.83856784,1.6123979
290,0.90731805,1.3379424,-0.96235708,1.4814267,0.20590943,1.9011691
291,-0.40420753,-0.516089,-1.0683873,0.4389217,-0.99705151,-0.092548499
292,0.34470009,-1.7825071,0.7837822,-0.081950086,1.4047457,-0.70587873
293,-0.9312763,0.53084448,0.50376414,-1.6060511,0.44531001,-1.3301295
294,-1.4714367,0.37345726,-0.60928798,0.17314828,-1.4735243,-1.5683183
295,-1.0143384,-1.2867789,-1.0408742,0.2229966,-0.73906316,-0.87450101
296,-1.3044099,0.53887215,1.6766943,-0.25598901,-1.6638574,-0.74667394
297,0.75635633,0.31754111,0.12696005,-1.3304436,1.2668915,-0.087603468
298,-0.75922862,-1.7428244,0.54279398,-0.25776992,0.62111727,-0.82860308
299,-0.98399741,-0.99838244,0.78287923,-0.88863912,-0.99959786,-1.4913649
300,-0.58494261,0.91389067,0.51118911,0.62572478,0.13036811,0.21186144
301,-0.79927882,-0.21374247,-0.61595439,-1.0227295,-1.6671934,-1.498842
302,1.0722117,-0.96479397,-0.16711595,-1.1583364,-0.87110887,-1.1988528
303,-0.80362175,-0.84512526,-1.1773362,-1.1344057,1.0924934,-0.65836564
304,1.4952268,1.1680174,1.2903474,1.5092925,-0.56017708,1.8383114
305,-1.4321251,0.92756108,-0.59386357,1.6416682,0.77556563,0.14244044
306,0.70528347,-1.684269,-1.580823,-1.3599151,-0.031640996,-1.2282182
307,0.87198168,0.69461074,1.686346,-0.40876969,0.37135569,1.668354
308,1.1217932,0.69852709,1.3725569,-1.2730366,1.5414414,0.68783904
309,-0.35132807,0.77997333,-1.5667279,-0.011288119,1.1307042,1.4839508
310,0.48741286,-0.092899455,-1.3697607,0.30789086,-1.4114513,0.44758443
311,0.46109127,-0.28322645,1.0454964,1.3465029,0.55860176,1.4680932
312,0.68713487,1.4738125,-0.72005936,-0.49449542,0.60682484,0.537836
313,-0.95571853,0.20597607,-0.074498786,-0.85222373,-1.0355518,-1.7436081
314,-1.1233939,1.0638784,0.66497246,0.48460312,0.72406508,0.30441334
315,1.4800706,0.057162789,-0.35577461,0.53196961,-0.18144697,0.83286616
316,-1.0664975,-1.1270108,0.12823,-1.0848809,-0.027860361,-1.8013587
317,-0.80104134,-1.1571624,-0.55891232,-1.653904,-0.9616953,-2.2635541
318,-0.26715392,1.1961734,1.3496421,-1.301856,-0.9749743,-0.10117744
319,0.32397298,0.41270986,0.58265991,-1.0719641,-0.50910153,-0.066770362
320,1.298039,-0.99141296,-0.28436662,-1.5453067,-1.2551378,-1.5740824
321,-1.0210851,-1.4563193,0.80655311,1.0158238,1.6465607,0.080872785
322,-0.50105839,-1.5211063,0.65302008,-1.1574213,0.26423465,-1.6734811
323,-0.38749247,0.73609795,0.60661689,-0.85612886,0.78354796,0.087826238
324,-0.44624516,0.43504034,1.3779457,-0.4104839,0.8002517,0.43225515
325,-1.4688627,0.13831144,0.49368993,1.2255989,1.5075844,-0.12759912
326,-1.5461187,1.0742358,0.7736256,0.10739983,-0.6302339,-0.87767647
327,-0.94152454,-0.59608215,1.2222698,-0.36664798,1.6343335,-0.015279361
328,-1.5590006,0.79098775,0.093185176,-1.6795677,0.0092361365,-2.3403321
329,1.5927682,1.5248002,0.21423252,0.18525154,-1.5101159,-1.2597142
330,-1.3139958,-0.31036595,1.6497782,1.2708881,-0.55777389,-0.093404423
331,-0.18543268,0.13681194,-0.21908179,-0.75736673,-1.3890119,-0.51701618
332,1.1212078,-0.46875136,1.2912645,-0.95933666,-1.2127226,-0.32767171
333,1.4724538,-1.7927344,0.68059398,0.28097929,-1.1764047,-1.5310542
334,1.2255504,-0.50062687,-0.19327831,1.0514413,0.91643702,1.4563554
335,1.2253004,-1.6485538,-1.6783046,-1.2909848,0.41880316,-0.86835605
336,-1.436868,1.3585938,-0.62293683,0.19910629,0.18035709,-0.65601831
337,1.3377286,-1.3613048,1.4994563,-1.5944173,-0.59624882,-1.1045032
338,-0.60402504,-0.20347337,0.55675619,-1.0074804,0.52913325,-1.2306928
339,-0.46157331,1.2646617,-1.423153,1.0723141,-1.4076061,1.0853657
340,0.21187265,-0.30605005,-1.5419188,0.0068742785,-0.84250746,0.56253424
341,-0.53242101,-1.2249013,-0.50619026,1.0226107,-0.0068853732,-0.17146378
