,Age,Civil,Can/US,Income
104,38.69533,21.094509,4.558278,114801.35
105,34.51182,23.029645,11.723037,93272.23
106,47.8474,18.684854,9.146771,97179.42
107,53.2133,25.065426,4.827062,118419.48
108,32.41175,25.688791,16.835325,56310.46
109,42.3425,26.373699,0.325633,71825.76
110,50.84267,28.967274,8.210139,70013.36
111,41.48177,27.452789,21.802222,89552.29
112,35.01518,24.874934,13.012844,75902.68
113,62.06408,31.802794,14.297915,112225.34
114,64.42893,20.471853,13.221583,114375.36
115,31.40722,19.686756,12.272225,118050.09
116,38.68294,21.962463,1.365808,24503.33
117,29.54265,27.161494,12.711666,31020.14
118,41.94063,10.823145,8.574421,16666.21
119,39.16807,18.013965,13.4472,85197.52
120,43.41535,15.918564,15.366874,98737.78
121,48.43342,11.503495,8.447168,92297.67
122,28.98547,7.223125,10.821375,91042.55
123,52.82749,26.336608,21.173159,77913.13
124,33.38632,22.445815,4.761355,58241.9
125,64.00543,18.701067,13.060758,110501.39
126,40.78202,15.493253,6.20704,58781.83
127,32.18787,14.137501,10.673733,114334.86
128,47.91388,19.007404,13.231618,60475.51
129,32.73593,10.350172,9.274058,110290.86
130,48.46117,32.439071,15.584425,12465.34
131,43.92322,18.282073,10.984225,57168.48
132,44.69215,22.096866,13.240122,82915.54
133,45.70274,16.622924,3.972251,56792.21
134,57.58898,5.407808,16.03557,120045.52
135,68.50798,16.822559,16.532507,57304.35
136,31.10504,22.962631,11.654086,55109.03
137,63.00667,21.997565,12.091514,82062.35
138,55.47159,14.511913,13.349943,56110.12
139,57.76958,18.390095,15.106271,99607.45
140,38.99409,8.693074,9.679333,94724.25
141,40.911939,35.447742,6.734288,65818.99
142,34.29467,22.006575,3.351018,80436.3
143,37.156378,17.677708,7.620967,116180.54
144,35.163763,20.348014,8.361747,90092.28
145,38.65862,21.274448,3.878784,129438.89
146,51.059922,20.856839,6.417753,87161.63
147,43.963919,23.860097,3.413389,99563.29
148,32.629388,19.194947,2.997044,127381.03
149,38.567724,7.945856,13.435713,91271.17
150,40.228616,24.441571,11.325811,93539.96
151,62.368871,17.285218,13.404031,68320.83
152,31.401246,20.177787,8.005927,85899.81
153,29.574507,19.406086,7.444266,38574.68
154,35.955069,18.104917,6.209061,59608.9
155,26.783852,16.398572,8.552474,86300.97
156,32.388095,18.777107,4.771126,96152.76
157,41.967789,15.993304,18.118434,72404.97
158,34.529375,27.449545,3.72243,76453.52
159,32.909274,19.184503,11.442367,65941.3
160,44.999605,13.984202,13.903784,50100.97
161,36.708872,12.693636,6.631475,75022.14
162,38.225624,25.264782,8.601658,95802.33
163,3.958579,6.386352,7.524628,82080.76
164,42.455563,5.904942,11.577219,85042.77
165,63.929618,16.807057,6.688885,125130.03
166,56.799339,17.893995,15.662966,51802.98
167,29.507029,27.044353,3.647606,120617.8
168,52.391174,15.628642,7.212599,90667.53
169,52.931517,11.389055,15.985239,58497.36
170,34.270632,3.602504,2.746411,94153.55
171,59.167506,20.153196,17.358192,97717.31
172,60.261205,16.406237,4.964685,90395.86
173,41.087163,19.725986,10.423953,19664.78
174,23.787923,16.148963,5.666108,58395.32
175,36.289101,31.44854,7.741319,35577.82
176,36.309777,26.166475,14.062613,66449.53
177,20.99881,18.132575,5.64002,79773.82
178,41.175995,26.285403,7.288877,48629.29
179,65.30109,6.613621,14.093183,75913.82
180,60.491685,15.555218,4.271268,53638.91
181,44.244803,16.942483,5.777045,70121.53
182,51.837417,22.092358,7.555865,89877.61
183,57.73007,30.598956,10.266301,37252.82
184,37.287835,12.155175,6.434396,109532.47
185,42.831043,25.746921,7.876315,41293.41
186,40.13141,13.568794,9.669467,42847.35
187,57.171095,16.88684,4.673702,58817.0
188,22.046724,18.023394,5.664223,80323.56
189,42.265811,21.116726,2.868419,115046.61
190,55.303876,23.578742,7.790484,53827.71
191,21.193924,14.998202,10.99801,70973.9
192,26.990121,14.828261,19.11279,92986.29
193,30.571691,20.109419,17.965897,37774.05
194,54.138791,22.618513,9.945175,31874.53
195,64.568199,15.367627,12.677979,70356.25
196,52.361402,14.842489,5.444365,57781.03
197,51.771224,27.124716,16.998803,94807.32
198,35.153331,24.733548,2.928197,91701.57
199,24.041597,6.740195,5.226276,47123.18
200,25.281643,20.957642,7.900526,64924.32
201,43.622711,25.84604,10.254428,97279.39
202,45.165184,18.627521,2.70652,76874.16
203,53.903366,12.337672,10.769849,99427.66
204,44.55546,16.906082,12.85237,39703.05
205,32.053582,10.054337,15.825318,77364.83
206,32.030703,18.391028,13.218115,79837.85
207,62.858132,10.643816,7.810853,88760.9
208,59.621581,24.731146,12.58229,49339.56
209,58.850007,26.266857,9.426301,100936.92
210,50.051524,2.624582,10.657826,99523.46
211,9.290921,10.994427,6.706242,114063.55
212,63.6353,31.703272,2.937937,55551.38
213,41.373354,16.683774,6.327664,66138.9
214,55.561004,23.099831,1.04216,131119.83
215,66.92442,18.301034,8.547163,60075.03
216,65.933894,12.612001,9.509697,74412.59
217,40.60523,34.038447,14.861367,71079.3
218,43.394444,25.266422,14.206014,74531.35
219,17.215844,17.640818,10.460596,77039.27
220,39.212077,13.288245,13.442788,124578.46
221,40.715623,20.502749,4.582121,96489.22
222,52.326252,18.838239,5.106472,158750.57
223,23.293242,18.935717,5.509807,63175.14
224,28.519258,16.096048,13.401652,71248.54
225,61.975059,23.195082,13.776259,118495.42
226,44.394241,25.682785,7.893578,38651.85
227,43.243469,18.328489,12.563197,109289.18
228,39.365828,20.304451,5.292788,99424.92
229,48.406523,13.913013,6.589713,36246.37
230,54.634202,20.435876,12.357006,101145.27
231,36.522161,26.925434,8.735524,70077.98
232,55.957455,24.91678,6.625211,52355.36
233,64.109683,22.42771,6.752813,75386.7
234,47.507213,21.608776,11.909801,66771.96
235,60.39858,9.783596,9.758818,85880.37
236,64.31255,18.710859,14.557022,111650.69
237,47.41482,18.385581,8.299779,82060.44
238,56.44612,16.118454,12.347647,13542.08
239,82.12199,22.061165,13.118482,45630.83
240,38.7885,22.238799,10.093127,83315.86
241,72.18863,14.126025,14.713053,80198.71
242,37.70818,12.235652,7.820933,25541.21
243,53.5532,20.256182,10.055105,101422.18
244,65.13711,28.645402,13.378971,76952.0
245,53.03445,26.586331,16.421119,95270.97
246,36.8708,22.136208,4.342042,121501.65
247,59.00584,26.860075,9.335758,128101.45
248,57.40429,19.796997,9.789045,146875.4
249,58.26766,9.38932,10.554342,156366.47
250,37.36888,20.15233,13.090059,59461.57
251,33.64286,13.737086,9.085999,77134.55
252,57.58443,34.246469,13.149632,51286.11
253,49.36988,20.438192,4.366746,78339.72
254,26.60781,3.304825,9.332782,57767.79
255,39.13576,4.410341,9.979156,89783.59
256,56.58813,0.033627,12.431443,52754.98
257,22.71495,15.053285,6.962029,77679.93
258,72.01945,18.244503,12.795613,57127.86
259,55.09303,18.24029,10.807555,55661.07
260,40.4344,15.852483,9.039247,76388.33
261,39.47132,13.179924,8.206098,59129.97
262,56.97327,2.213729,12.060542,119044.69
263,73.59171,19.029592,14.631794,72549.68
264,53.42725,19.764231,9.301208,19127.15
265,57.73882,24.326973,5.179887,88811.24
266,31.27193,17.183513,13.953832,112190.79
267,52.0585,25.095987,12.020232,99009.96
268,36.06383,29.076354,8.447875,80984.72
269,20.94208,13.516679,8.350689,58812.77
270,58.52223,5.572546,-0.198571,58403.87
271,57.45603,15.965171,10.067832,93777.6
272,68.67816,13.322753,11.173697,51606.1
273,66.86017,21.102527,5.117969,48195.43
274,37.49043,22.356733,19.043694,84306.03
275,51.92139,26.058707,8.400365,86812.57
276,64.56905,14.427736,12.468515,61162.54
277,38.54049,18.607198,8.7602,75912.29
278,32.70213,25.805397,5.956098,90036.44
279,25.99852,13.633255,14.332349,78360.51
280,30.20206,18.744408,2.598903,72010.5
281,44.88823,33.233419,11.440291,96314.2
282,57.06109,17.350516,13.773524,78737.72
283,15.86054,24.74145,10.253713,58269.1
284,14.59378,19.606582,13.508321,58026.97
285,24.97145,27.16306,8.796217,77452.53
286,54.75207,19.965172,12.34767,89615.08
287,40.63655,21.438715,6.075578,80866.19
288,33.47988,24.747309,8.702077,107578.7
289,36.84898,24.451818,15.743256,33117.58
290,68.45495,23.698838,11.70078,42617.82
291,43.99802,14.741875,9.813144,77472.55
292,48.33349,18.296032,4.014252,91560.2
293,73.46975,16.451233,0.063626,60124.47
294,61.18388,25.490215,13.719894,17804.96
295,42.74048,13.944484,16.735732,98061.44
296,69.81591,9.191799,8.071391,71144.86
297,35.02095,10.4272,4.162089,56125.01
298,54.96703,27.870696,14.199501,88501.64
299,17.03166,17.764952,13.457103,100378.13
300,35.15934,10.339047,15.783033,103241.64
301,29.86491,17.612745,6.542536,26673.31
302,42.79072,13.757435,12.76602,35630.47
303,39.19161,25.278125,14.176529,89795.73
304,67.73278,9.137966,12.63402,80891.83
305,26.82306,18.979148,7.379027,105647.94
306,39.63947,25.514183,7.202769,156254.88
307,10.62196,10.855212,15.374572,77265.68
308,35.26001,13.273672,12.506094,84311.07
309,14.71085,15.622557,6.427325,67492.41
310,30.57894,11.933507,15.811515,36159.96
311,21.75969,24.994304,10.265723,79077.14
312,63.78023,30.097235,7.823214,93297.02
313,29.49357,22.671008,19.52048,58352.76
314,59.30752,23.122277,14.869448,68077.63
315,47.95069,18.56074,9.493977,84900.62
316,53.60632,23.383557,7.122896,68559.65
317,64.2977,21.679677,23.607478,39692.66
318,21.9379,10.068401,4.485049,74066.56
319,41.47729,25.851733,5.045279,79082.2
320,22.07041,25.864494,6.952102,58242.33
321,45.2888,28.256272,14.395323,119437.24
322,33.41504,28.467498,11.32284,89912.61
323,35.20143,15.798075,8.108137,62702.23
324,25.13427,24.758504,16.836195,87293.48
325,33.66937,15.672263,7.693838,-21480.26
326,18.19288,22.552004,12.168058,85893.81
327,23.23419,17.09841,6.87422,80723.43
328,26.11372,19.21571,12.709115,51814.12
329,37.271914,12.355196,10.343516,32515.0
330,48.833675,20.179071,14.998396,148112.36
331,45.178605,23.722278,11.215416,78162.13
332,30.879824,18.360295,7.230971,101875.41
333,31.883632,11.048569,0.106179,113081.71
334,20.031321,14.665571,4.75855,55438.47
335,28.516034,6.67067,12.382936,63818.33
336,7.849356,16.575231,7.099829,78055.76
337,48.635137,18.86398,8.713603,67446.44
338,35.058208,7.472499,11.458139,104707.29
339,52.903297,13.926716,15.564828,78397.51
340,40.187666,24.50923,9.85655,77520.74
341,34.462513,17.324494,13.514628,50338.41
342,45.682097,13.048255,14.50915,62527.25
343,36.776668,28.071103,17.544662,54561.35
344,81.738612,15.159034,11.164096,22712.58
345,32.408897,5.503885,6.758041,73602.37
346,23.927552,19.756329,9.813748,49446.87
347,24.24431,20.976456,14.0232,46982.83
348,37.740391,15.283989,10.508848,84902.62
349,46.471396,24.022468,9.260282,107773.65
350,38.786975,21.597617,11.849264,75931.1
351,32.375234,24.733146,7.436041,129303.18
352,36.402065,9.601467,1.024006,71447.33
353,2.781559,27.342671,8.664592,59906.42
354,53.389737,29.7901,7.397084,89040.42
355,51.508204,23.144729,10.651702,28653.91
356,19.73633,25.375996,12.412215,96138.57
357,32.048398,18.141338,18.387271,86711.18
358,42.330821,13.811913,10.011058,28864.61
359,26.181562,8.322321,10.270813,97939.21
360,33.106243,24.344263,3.519542,86647.34
361,17.166777,12.561704,7.154339,61602.95
362,41.136183,21.496613,6.437047,78018.33
363,22.617797,14.00273,2.289697,85501.25
364,10.453229,25.00543,6.968811,73997.44
365,14.359596,14.137373,8.805084,66361.77
366,47.207012,21.846175,9.8631,131440.32
367,36.421533,12.591415,9.547345,73656.04
368,40.273931,11.574193,1.898186,29295.53
369,50.434807,31.77961,10.554735,95576.19
370,57.012696,14.810329,5.437193,80103.98
371,20.729114,-6.551535,10.343731,40956.46
372,25.254243,9.619071,6.215144,79482.42
373,19.220494,31.119313,8.978492,85816.43
374,37.180585,16.692131,9.894955,122883.26
375,29.661322,29.022392,11.509291,119544.46
376,28.989369,10.845743,9.910324,126848.05
377,26.342052,22.865827,6.389575,99370.84
378,17.421113,21.342701,4.898223,36674.19
379,15.141715,15.792802,5.798444,82740.51
380,31.327845,15.040897,0.82083,84706.92
381,15.612039,24.40004,15.850666,106884.42
382,20.718445,17.011343,10.46247,70358.59
383,30.781251,14.905357,9.783577,83726.74
384,26.288553,17.112599,9.942269,95983.85
385,55.244312,32.470686,4.624202,93025.81
386,32.523192,15.495526,9.259121,10548.44
387,41.937184,17.477839,10.996501,56437.68
388,14.778219,26.812397,10.853618,40082.7
389,81.143751,10.450827,4.107457,84910.83
390,16.99602,15.589906,14.677636,102591.61
391,44.010807,18.369352,7.786181,118597.25
392,48.068279,17.554233,1.852222,62305.42
393,65.168531,14.108963,4.604181,80444.33
394,8.230096,19.555951,6.577678,35467.52
395,53.264162,19.588913,4.900669,75941.52
396,43.343457,21.70747,-1.10768,151055.64
397,26.872634,7.522986,3.388838,75487.3
398,8.008613,18.52744,6.463531,28775.01
399,41.131608,13.973369,7.421838,83762.19
400,56.196323,19.037359,7.433252,100010.86
401,46.34432,19.75826,6.595304,53531.39
402,20.495674,6.606379,13.499728,81933.73
403,12.6059,21.032517,3.828799,45363.14
404,23.40176,14.796369,5.652578,224442.25
405,28.406811,28.162726,10.034409,103132.98
406,32.234472,20.514183,9.324441,77003.33
407,27.53619,15.781687,10.010704,119722.57
408,33.795622,19.325039,5.725131,72716.58
409,20.401026,15.484136,1.765707,42016.91
410,13.52761,11.205113,7.319614,65735.77
411,48.705918,30.597572,7.007359,120513.86
412,21.729074,17.123554,6.809877,101925.02
413,30.316624,19.014392,12.682716,69773.79
414,23.143805,19.886002,14.478161,36401.77
415,28.552691,17.055043,15.053004,18586.26
416,28.857855,17.737749,15.577062,69599.42
417,23.05872,17.502759,5.832725,31674.76
418,24.321958,25.347351,11.824276,61870.93
419,50.760444,23.973703,21.560941,17144.6
420,31.68107,11.848732,14.205821,84215.4
421,38.549963,15.482329,8.321126,18619.5
422,40.878665,25.320995,12.895557,71440.47
423,21.227552,18.19259,15.04966,39994.286
424,47.981402,19.835974,4.244095,72766.249
425,20.534597,18.82023,15.156358,53201.848
426,18.13491,10.038235,11.50956,27769.05
427,38.805142,10.549171,11.522181,65043.378
428,24.293428,11.449931,15.89608,156424.55
429,21.756119,21.631005,16.071068,21597.332
430,46.558183,22.967455,14.298348,26533.041
431,40.518734,12.872973,17.759177,105504.082
432,40.291096,13.832619,8.000045,74228.264
433,15.369621,15.334091,20.003747,116330.186
434,50.749284,36.496007,13.505288,105716.175
435,21.479978,25.571902,23.073046,68158.183
436,28.77201,12.208064,15.949062,58118.675
437,37.992419,20.847299,13.214513,62551.268
438,48.35754,16.942116,16.806236,85819.425
439,36.907837,11.025611,15.890804,59413.078
440,29.617061,4.260893,12.859119,56964.514
441,24.90292,25.319178,12.806143,83337.915
442,6.252184,15.664006,15.26298,71737.994
443,43.747596,14.539309,8.12045,18284.032
444,62.957054,23.078198,10.03103,50430.927
445,32.692446,24.342431,14.672925,80352.087
446,43.176147,23.694367,16.468207,30939.563
447,69.943628,23.341769,9.175215,47182.104
448,11.79551,25.946271,5.75131,62790.943
449,57.309865,18.769029,13.991402,31786.461
450,62.088476,19.291739,6.76986,53870.049
451,80.077646,19.041198,15.561973,58358.113
452,24.729346,21.632916,15.814632,27064.324
453,46.947745,18.964122,14.458243,48060.783
454,47.993623,14.692909,21.830163,20747.71
455,46.916394,10.871288,11.975587,70538.337
456,36.770863,24.293276,10.623135,41261.636
457,50.362341,24.173824,6.678722,21834.765
458,72.508364,20.007647,23.24216,58491.104
459,46.691856,24.385696,10.186821,54536.638
460,34.329871,25.888281,11.078251,1603.139
461,60.092787,22.69608,16.399653,84517.215
462,18.066905,28.320692,19.410416,90773.957
463,36.098346,25.707341,13.092849,109670.925
464,19.619636,20.306463,11.389328,82951.85
465,31.575907,24.852094,7.130406,72591.004
466,33.398342,24.405557,9.096021,56397.157
467,42.503126,18.440356,9.648396,26450.46
468,27.601011,16.260844,10.71769,75259.303
469,31.184786,27.675174,14.113613,82562.836
470,9.907924,19.122332,11.377942,54026.58
471,21.438857,21.105285,15.635361,78653.819
472,45.162948,16.416593,14.196676,113770.094
473,43.561976,10.625169,10.888432,85128.849
474,53.100296,7.163495,17.139858,45961.238
475,47.005648,15.085602,14.060357,111875.98
476,14.849125,18.178846,7.602255,125286.77
477,24.444623,14.996108,12.642118,109276.725
478,23.210208,23.226779,8.095509,44026.146
479,51.004725,22.635624,4.38777,122755.722
480,32.292777,19.818012,8.630929,92420.124
481,30.1875,8.634728,14.155959,43170.146
482,43.55794,13.824842,14.534912,69202.486
483,26.141448,32.349267,6.193938,48141.628
484,44.374481,13.296671,6.556193,128706.318
485,48.708412,18.425837,13.015749,49919.501
486,22.404937,19.074666,12.47324,28377.034
487,37.749565,22.556296,10.638342,75213.007
488,42.408852,22.945002,7.364225,51671.864
489,49.892642,21.521909,9.938717,90729.619
490,31.554059,17.09141,13.084837,104095.402
491,33.792503,32.813145,16.835688,83826.46
492,26.850183,30.307467,7.264329,95989.52
493,46.870051,12.837726,7.473764,95693.237
494,4.080213,19.219015,12.069004,83419.506
495,51.142455,15.490255,7.904769,7031.943
496,77.678125,28.879414,7.770605,58488.24
497,20.636625,24.316419,10.339823,50170.79
498,42.143627,14.730411,4.811344,36342.758
499,46.47834,15.551891,14.674734,78741.137
500,37.030703,22.512995,8.135019,58423.375
501,35.707447,10.063827,7.429023,89822.575
502,46.437924,20.449286,13.850523,32406.918
503,85.858322,20.623782,7.315509,28727.539
504,50.511928,22.274727,6.838884,83425.947
505,52.22681,25.353452,13.820941,52540.103
506,57.980871,20.854131,13.14621,93422.198
507,57.566546,11.162565,11.590449,72432.136
508,50.894983,26.797868,7.454761,43073.374
509,46.885674,19.974472,13.081607,98097.826
510,28.840216,13.564701,11.254616,65321.533
511,26.116515,13.778621,6.549975,59023.864
512,28.277065,29.069923,9.856071,105523.797
513,26.007535,23.172163,9.120079,77499.604
514,39.472298,20.95634,6.851083,24991.272
515,33.290192,23.259386,3.975237,134890.236
516,15.395624,16.710892,6.299806,70682.767
517,19.803397,12.344583,5.344725,93505.459
518,53.978993,21.401491,3.70582,75432.679
519,28.676788,13.93993,3.366199,72273.863
520,46.576452,28.025206,5.190497,52131.43
521,69.092183,16.84203,7.742592,107910.161
522,47.894652,4.237258,9.133009,102221.437
523,49.480418,27.526577,15.746112,49896.327
524,43.077964,19.534696,6.377133,97252.356
525,8.643756,25.90722,2.630461,22996.05
526,21.826875,13.059668,3.616454,114636.639
527,57.804752,23.545725,1.431843,66028.479
528,16.718029,26.043818,6.644073,115664.282
529,22.761078,22.615349,11.205382,71315.838
530,45.368895,21.944914,8.526349,55039.584
531,48.25427,40.564547,10.360453,83261.64
532,47.33238,31.249938,3.860171,38353.434
533,84.703525,17.194439,4.936998,36842.518
534,60.223531,16.758987,7.540357,65126.957
535,55.691973,13.829559,10.374818,84323.101
536,51.342158,10.758385,8.767295,58940.156
537,36.772588,19.52999,11.279081,30395.791
538,34.465702,2.600282,10.32145,51586.061
539,48.107498,10.345289,5.286764,75298.116
540,76.430567,4.751266,8.918034,23226.059
541,47.017841,6.435701,11.349636,73319.35
542,40.211437,9.431995,10.355085,20883.043
543,44.673874,10.791084,5.531418,120297.454
544,54.367829,13.312465,11.256288,66777.645
545,49.815763,22.736599,14.599678,43807.659
546,46.881953,11.163884,3.240702,52326.177
547,63.63693,11.455894,13.272912,66197.889
548,39.103681,22.357067,10.812261,49418.648
549,65.001092,18.634887,14.82796,67547.54
550,45.015202,0.974568,8.413189,37642.771
551,27.367794,22.477701,8.594026,81013.835
552,48.750773,26.41337,6.519385,61776.439
553,51.140456,14.790747,5.036542,-5576.977
554,59.925224,30.281328,12.96035,24498.202
555,54.827582,14.568148,8.597255,48632.618
556,66.832036,11.10746,13.143178,52548.039
557,57.267611,13.51344,10.35707,72225.731
558,63.916617,26.512315,13.04651,6593.387
559,91.01529,16.372061,6.205781,5942.931
560,71.783014,13.086625,9.871548,44611.858
561,47.339579,16.668385,10.998525,71060.852
562,55.944451,13.003054,9.635616,70492.773
563,41.417476,28.432871,10.053573,66601.987
564,79.50669,16.091017,5.222367,48500.684
565,25.40474,-1.332479,11.026121,56376.813
566,25.51068,17.781092,14.487546,33459.376
567,34.16835,18.35343,15.381863,67184.092
568,42.06627,3.7989,10.921659,72560.565
569,56.33179,17.207326,11.320701,19692.127
570,64.17577,22.707736,4.672623,79415.155
571,63.98087,8.980098,14.068875,53426.724
572,49.80639,7.070837,8.886838,83958.462
573,41.29305,8.620027,13.805288,87216.379
574,46.51127,4.737972,6.190601,15918.642
575,39.30127,5.332437,7.919877,113098.502
576,24.12284,23.361139,12.426254,61949.092
577,32.15423,8.235641,13.268862,79853.38
578,54.74988,12.295344,16.816519,64070.912
579,46.05613,18.955627,5.399262,56932.29
580,38.02341,21.05496,16.008406,77723.311
581,30.33356,10.820886,6.325553,60315.98
582,27.56057,15.727948,13.340965,60871.323
583,39.29874,16.90829,6.145492,94862.12
584,27.50531,15.261406,5.595743,97739.103
585,80.0396,24.008048,11.269732,61684.362
586,27.52593,25.755266,13.221741,70921.136
587,53.11073,14.787385,8.404519,58304.063
588,36.11711,18.412659,11.622124,105090.792
589,45.26459,15.837125,6.684416,61836.907
590,44.29299,3.890028,8.952935,53665.426
591,45.60924,-1.090432,13.676153,82632.086
592,19.64701,28.867608,11.107642,7748.146
593,47.72814,14.166063,7.619168,45132.71
594,39.77571,26.590985,7.636194,71586.85
595,25.86439,16.186528,16.567646,80591.788
596,40.42724,23.915186,12.960343,34597.364
597,47.56885,13.624067,11.394157,64330.229
598,38.20156,4.876962,8.20906,66630.26
599,59.35678,8.604712,10.620136,73580.392
600,84.42646,5.537781,9.649232,62310.443
601,43.80116,20.658433,4.656621,43197.491
602,30.69227,17.268557,15.133448,59509.315
603,55.31142,24.960274,20.20534,87257.846
604,28.65584,18.123056,8.150225,61152.01
605,32.22153,9.358349,24.965124,39789.255
606,75.80774,11.024734,11.718487,21795.709
607,30.24669,22.416147,7.383406,58553.272
608,30.489,11.595016,9.704635,91865.778
609,53.62358,17.108696,4.182172,48270.229
610,46.32198,20.238458,11.05083,56199.594
611,38.00453,13.870479,8.69096,65701.061
612,20.20624,22.672665,8.86959,88820.103
613,47.4416,16.461573,11.225526,34756.449
614,68.4897,19.448756,12.265374,28262.524
615,54.27084,21.470372,7.780392,87732.29
616,58.81157,7.878976,14.137342,48097.56
617,45.95021,24.854784,8.44017,87730.157
618,49.82432,6.511613,16.441905,83637.703
619,61.0352,15.802016,10.683384,65877.92
620,41.12933,11.09176,13.102517,26406.187
621,56.47791,17.790883,11.497933,67412.484
622,57.87399,26.87967,11.841538,66028.779
623,84.01062,7.67791,11.525486,66619.472
624,52.27296,16.866282,10.395334,39893.772
625,43.6455,23.678892,13.10352,49584.195
626,49.68896,6.727979,9.308858,30329.284
627,32.30642,25.184073,9.402375,17080.119
628,55.49794,20.168085,10.792817,60254.917
629,37.35072,14.405416,17.31055,9284.873
630,34.84871,19.448015,14.956647,72861.597
631,73.997,20.968776,7.981257,25572.243
632,18.6086,6.625587,13.851268,55744.237
633,91.96176,19.533706,10.960349,35250.307
