,Age,Civil,Can/US,Income
166,53.02989,19.526131,12.109123,67643.58
167,31.49878,19.024942,8.896145,106750.52
168,50.23412,19.787703,5.533031,81618.03
169,53.99178,12.578931,13.095607,76121.66
170,34.0723,14.707079,4.89592,75804.87
171,56.19601,16.503532,13.385656,82634.48
172,60.22915,12.4947,7.50179,101536.29
173,38.6807,22.078657,10.618248,40216.65
174,22.17776,14.642207,7.217923,62002.75
175,45.0585,24.093971,9.99022,53476.41
176,39.84981,19.703417,11.699144,55879.99
177,25.4305,15.429456,7.093608,76047.7
178,44.76563,23.973883,5.933666,46284.0
179,73.36733,11.733168,10.995533,88756.29
180,56.37365,9.906396,5.211267,62341.65
181,41.03081,16.898016,7.652521,77834.7
182,45.64587,15.776473,10.100305,77978.66
183,56.14386,21.03647,11.88276,43552.4
184,34.79049,14.782463,6.677722,69787.44
185,44.75844,16.680885,8.766472,69209.39
186,42.79168,19.906883,11.603682,82925.88
187,55.41707,10.950193,8.879902,78751.16
188,23.32133,13.188867,7.662124,92574.65
189,42.29502,20.429714,8.408323,68052.68
190,51.27858,15.245707,9.451565,49307.43
191,16.7886,9.06328,11.997335,54014.48
192,26.24216,17.089928,11.837653,102954.13
193,27.75598,20.453001,11.35059,74436.66
194,61.60231,19.247508,11.361613,43972.57
195,74.02024,17.04064,10.040783,79944.08
196,50.88257,22.155829,9.489592,50786.35
197,54.2211,14.426043,11.446201,65215.33
198,35.31779,27.423508,8.196755,93961.17
199,29.05857,14.890987,8.472549,53161.45
200,29.51807,18.353492,7.181328,64061.01
201,55.34011,19.231154,9.582971,103901.45
202,42.91317,17.701509,7.06344,62912.32
203,51.72282,19.416366,9.005578,90331.68
204,48.81754,15.339876,8.739845,64488.26
205,37.51914,10.712529,11.295976,58154.89
206,31.54455,22.957156,12.259395,91376.37
207,65.7917,11.886188,11.844376,86267.19
208,48.02009,17.374585,7.796747,64281.85
209,58.56229,21.967335,9.257621,79568.54
210,44.48713,6.315057,9.811712,78862.62
211,14.57953,11.237777,8.279308,124756.82
212,58.3122,23.10348,6.086243,54024.67
213,40.25882,16.020814,7.445751,69025.11
214,51.29142,21.310604,5.45586,99603.53
215,69.57234,14.572804,12.102653,56668.32
216,53.57199,15.918359,7.844542,55267.68
217,44.9688,23.229244,14.841477,84244.02
218,41.52814,23.486412,10.526141,82301.93
219,28.76459,21.327665,12.099712,51544.39
220,35.05274,14.979399,14.092763,148710.14
221,38.61933,15.322167,6.472759,87879.63
222,48.05538,22.367462,10.664142,121094.41
223,24.50266,14.729203,8.933703,74900.76
224,25.70732,20.808404,12.411,48140.54
225,54.26287,22.4126,10.989368,120858.88
226,48.95898,11.603942,5.828759,68110.41
227,45.09315,15.266212,8.008589,78257.94
228,38.29034,18.484617,6.211857,149766.05
229,41.7139,15.859566,7.773611,67070.53
230,52.03118,18.611506,8.264502,80136.02
231,41.71347,14.937521,9.327289,59813.42
232,54.09985,19.386393,5.541414,53745.75
233,65.21012,20.593413,7.168427,64214.52
234,46.40792,20.109781,11.287679,52879.74
235,52.47934,17.47236,11.657545,39284.07
236,53.45748,18.45639,13.387248,79503.75
237,56.02569,15.269285,9.682898,82951.14
238,52.05033,15.039695,12.401848,39476.43
239,93.06837,19.496357,13.452081,60613.5
240,44.5446,23.513551,8.234101,100588.3
241,67.75227,14.720817,14.866023,60780.71
242,38.01177,15.610719,9.08302,35123.82
243,57.77123,19.56477,10.024496,101899.9
244,63.84831,22.170116,11.534747,72665.56
245,44.47816,16.465937,16.282917,101659.14
246,35.72367,20.961449,8.920077,117755.54
247,60.51941,25.536944,7.830989,112069.74
248,58.20072,21.940654,9.328216,119466.22
249,57.49603,9.356378,9.657288,96016.69
250,40.15016,26.582274,12.450914,56494.42
251,33.13163,15.501287,8.241687,80015.4
252,61.16816,21.87137,10.063113,68323.55
253,44.72407,13.695716,7.69702,69920.62
254,23.19774,16.326932,6.484154,74234.26
255,44.6663,13.350297,11.189935,74592.78
256,52.7552,6.072037,12.079897,75808.45
257,26.23091,9.117286,7.329447,70309.92
258,70.29565,15.669814,16.645835,77561.82
259,62.59181,17.130735,11.946108,65500.42
260,42.19186,12.376644,11.201804,81832.5
261,40.44778,15.202241,10.731687,85894.41
262,54.30312,12.820001,12.617078,94587.8
263,64.49443,18.669319,10.10154,85841.9
264,56.65927,27.164241,10.555358,38014.26
265,48.98142,20.39035,7.001983,59768.11
266,28.33149,20.073935,13.166874,77905.46
267,51.74564,20.731474,12.288831,55162.74
268,37.08181,22.411866,9.745913,92531.2
269,29.75127,15.530592,12.669423,69386.3
270,42.72505,13.618889,4.825533,80801.58
271,55.60159,15.772453,7.19259,86994.69
272,70.28452,24.112651,11.045824,45964.82
273,55.67929,18.821653,10.369913,76418.33
274,38.50903,18.14826,17.052381,75361.28
275,49.31521,22.50764,9.178283,54582.7
276,69.74606,12.275953,8.491696,44475.47
277,43.52842,21.631768,10.871043,72899.31
278,31.94153,24.669439,9.431859,89046.68
279,19.38044,11.860086,11.62206,72991.84
280,27.08836,20.430618,6.845552,46532.29
281,39.3895,22.500982,11.07661,83439.73
282,55.02534,17.37781,11.966984,76280.98
283,13.63446,14.650909,11.594778,56984.39
284,14.80747,17.902264,12.411639,54827.78
285,27.29847,24.057176,9.900567,61571.59
286,54.63792,23.647714,12.340953,87564.76
287,37.2194,16.178142,8.591135,59571.19
288,29.9059,24.743703,6.578576,101033.15
289,34.23163,20.444207,12.067139,90542.36
290,57.42359,23.89852,11.884129,52702.94
291,56.72213,17.76966,8.541528,82653.7
292,52.94209,16.34219,8.725454,86460.61
293,62.20513,19.942907,6.331768,77397.29
294,59.8002,22.955157,11.14801,41565.22
295,46.73384,15.689406,12.983795,82946.64
296,63.6733,17.621093,10.36495,56931.72
297,34.97972,10.677619,3.589063,70394.96
298,54.81733,21.690934,10.182902,85734.94
299,14.59547,19.828227,13.596449,102993.45
300,34.17247,13.022515,13.479929,80035.27
301,24.95017,16.051742,7.848259,35542.06
302,36.77744,20.246089,9.472301,23917.0
303,50.65065,23.195854,8.340731,76041.96
304,76.23651,17.990466,10.72516,74528.73
305,33.47399,22.748235,8.402009,117763.7
306,39.24873,20.889842,8.450064,179314.11
307,15.11812,9.566738,11.897169,52823.13
308,34.91171,6.679542,9.762547,94660.74
309,16.5236,14.999002,10.523511,77728.26
310,29.71106,14.81186,8.20227,64350.39
311,27.70188,17.109815,7.49339,88057.1
312,58.23251,25.507566,10.114803,85153.31
313,23.83816,26.048048,11.151372,70552.86
314,52.05167,18.02646,9.829444,73039.93
315,48.70149,21.100844,9.388927,96632.41
316,52.10873,22.715958,9.275889,69529.11
317,64.76321,23.263816,14.243855,41784.66
318,26.70347,18.354681,8.845936,73067.67
319,40.93377,19.313688,9.4307,92342.49
320,26.28201,20.998617,9.61763,73218.24
321,45.46113,24.622629,15.068501,94472.73
322,36.58624,22.851209,11.553253,77454.98
323,38.77877,12.31548,11.404046,53913.61
324,22.63356,24.269659,12.298571,96919.67
325,30.09766,18.533286,6.781639,10488.51
326,19.09317,21.223843,12.406485,93219.56
327,30.06195,20.523227,10.90128,59116.45
328,26.26137,18.525911,12.936341,42228.67
329,35.699908,14.064159,8.987587,53989.88
330,52.980504,19.591983,12.862629,116575.29
331,44.865009,18.282395,12.099272,107306.63
332,32.863157,18.454246,9.610749,102162.02
333,32.913557,19.680766,6.935858,75558.78
334,32.83484,12.185104,10.0218,42116.04
335,26.487781,18.872214,9.77763,88907.35
336,13.358002,20.781738,10.757335,97263.15
337,36.088443,18.993222,10.815121,63357.62
338,36.733257,18.638907,7.772599,94022.19
339,61.279217,18.79743,13.105741,72786.68
340,43.532557,17.195147,10.820337,80170.76
341,29.315846,15.682151,12.03374,53137.09
342,43.666306,18.977601,14.708751,57459.1
343,38.466795,23.049278,15.573579,66924.16
344,69.445481,11.158568,9.357532,32117.74
345,35.645649,14.738705,7.21334,85838.81
346,28.011202,14.114617,10.910383,81385.55
347,27.220761,20.328501,11.860761,75007.93
348,42.806172,24.146096,8.431173,73742.99
349,38.493452,21.133424,8.128929,90310.3
350,35.178015,17.138863,13.368723,83331.94
351,28.797546,24.796503,11.542683,171557.83
352,36.302894,17.539074,7.211399,71412.6
353,8.245741,19.582254,6.133499,44860.5
354,53.724104,24.117161,8.98388,89136.56
355,51.006775,16.040375,11.356264,74315.29
356,19.80185,19.11895,14.709156,63402.32
357,34.646786,14.876134,11.201414,95711.36
358,39.093703,15.185816,7.105445,41314.67
359,31.558095,10.172149,5.628072,121381.02
360,40.63297,19.736071,6.316321,76688.38
361,15.464278,17.512492,7.468824,32027.77
362,39.560706,22.450585,7.520171,92595.96
363,17.805127,14.649256,6.65372,73660.7
364,15.795583,13.392271,8.523804,66610.83
365,16.371212,19.4272,10.944941,41708.73
366,41.133504,18.329291,9.940384,115704.92
367,38.257364,13.513485,11.246771,72104.29
368,40.275582,15.274581,6.26065,35504.24
369,47.785589,24.383348,11.741402,91913.2
370,45.045032,14.100796,5.236912,65040.72
371,24.29803,4.797771,6.653168,43969.55
372,32.003031,19.691132,6.778635,82869.62
373,29.602143,24.220025,10.482954,85289.86
374,34.568493,23.96295,8.788141,130132.01
375,34.26425,25.037215,8.009791,131929.83
376,30.876011,10.67243,8.9186,112160.01
377,21.133382,13.44072,9.158415,79648.95
378,22.364178,15.75435,8.866177,43827.86
379,12.187873,17.60195,7.952818,68121.23
380,28.084422,19.41077,5.496261,92526.87
381,20.800835,14.31731,12.212744,84691.99
382,29.885777,13.24114,9.862311,45281.93
383,29.160924,18.35738,10.157339,61026.41
384,21.726819,22.51714,8.475639,83717.12
385,50.148244,22.40996,5.837015,81217.29
386,28.243454,19.38904,7.071651,63340.1
387,36.918856,16.59053,10.845766,59439.54
388,20.596445,20.94537,7.64439,67119.86
389,78.745264,16.11258,5.14673,108696.64
390,18.825313,18.93447,9.690896,60971.64
391,44.249791,18.75819,8.678563,120774.05
392,45.439062,16.53023,5.683904,82063.88
393,68.297636,17.97509,5.3167,70872.13
394,9.132719,18.36972,6.723941,79586.71
395,44.278556,16.36241,5.660959,89217.62
396,38.904348,21.95651,3.591731,76976.1
397,36.109993,15.5288,8.700069,55300.17
398,18.374659,18.70437,8.358935,61040.35
399,39.553413,17.89855,6.222994,104299.16
400,54.935395,20.76845,7.347019,101249.52
401,47.216709,20.69959,5.302888,64532.37
402,26.363063,12.91026,7.576394,81076.92
403,21.884506,17.35386,6.452415,60952.42
404,23.488479,14.15928,6.936329,212326.33
405,33.903615,22.64848,6.165386,88504.89
406,39.990676,17.66621,7.372866,81540.65
407,31.951618,16.49403,8.664225,115503.28
408,31.844776,22.07818,8.269239,73102.13
409,20.982101,16.21879,7.447223,54730.91
410,16.395594,19.01065,7.342432,97076.05
411,48.037629,19.87741,8.80833,101562.16
412,19.51106,20.52165,9.404062,60782.18
413,28.281322,13.89914,6.385967,74721.76
414,26.396932,21.40478,16.304945,54893.7
415,27.692026,19.05873,14.260775,82722.6
416,25.355269,16.30051,11.325546,33831.85
417,24.283281,15.99539,7.509165,28040.93
418,15.430272,21.48614,11.291262,56192.4
419,55.980825,19.4555,17.455583,43201.93
420,32.741182,12.97561,13.562731,79710.34
421,36.119206,18.99023,12.170404,56077.25
422,37.49699,20.92534,12.917668,61776.02
423,28.53255,21.069782,16.07841,63662.49
424,43.07353,18.246546,6.485257,59128.96
425,25.27875,20.05553,14.017623,54911.95
426,15.2815,14.464707,9.00448,45573.05
427,37.98682,18.760814,14.342712,58600.37
428,25.59651,16.942544,16.295876,124480.98
429,22.1848,14.823426,18.355253,62489.25
430,50.42267,24.560953,17.384147,48213.83
431,38.85592,15.403755,16.193036,68403.34
432,33.53076,15.454788,9.372436,75713.62
433,18.43192,26.390326,18.950485,96322.09
434,56.97552,23.949664,14.208611,53545.99
435,28.99776,24.58267,15.812852,67491.81
436,27.43801,15.873392,14.200024,60236.81
437,34.49653,17.42269,13.502463,67098.27
438,48.11031,22.294308,17.157664,90961.18
439,27.07009,14.356968,11.925143,55468.3
440,30.15856,4.824494,10.262198,48762.72
441,28.45369,21.395012,12.555895,66315.53
442,16.98932,21.749193,14.334522,92604.18
443,49.11068,17.768167,14.274171,43607.48
444,56.95061,21.875395,14.846292,66014.81
445,32.92155,20.817461,14.637932,106101.6
446,46.71308,20.77571,13.839022,52154.97
447,65.62327,18.16861,8.660579,71531.2
448,18.79794,24.2127,13.161762,59481.96
449,50.00632,16.192722,12.494268,45340.41
450,61.75991,25.205995,13.373166,61186.04
451,86.65642,20.741266,12.915592,56521.76
452,27.45966,16.093635,15.416947,38457.46
453,50.76918,15.969436,15.150488,54635.6
454,46.01045,19.419346,18.313083,44863.49
455,48.92628,20.847453,14.757813,58422.14
456,29.40609,19.693794,11.565536,40914.52
457,43.48816,17.399173,10.907737,22783.54
458,67.94432,22.093156,16.892937,76471.24
459,39.18127,19.866712,11.944062,50542.89
460,42.44109,24.2467,9.99197,57454.27
461,60.62244,19.401873,14.759196,93463.64
462,20.95853,17.319085,15.959421,81123.09
463,40.18415,19.339151,14.106909,82499.41
464,23.62197,15.544189,14.753876,65970.62
465,26.46852,22.068845,13.686934,78476.68
466,29.52282,19.693968,7.809544,85185.4
467,37.34482,21.647869,9.802135,35834.34
468,27.60201,21.288035,11.322245,56378.56
469,26.07127,23.514351,16.490134,71157.14
470,13.417459,20.561982,12.412191,56212.44
471,21.990334,20.290981,11.485566,77808.41
472,48.925871,17.010998,13.501809,104775.52
473,36.581157,16.40198,12.238161,105854.81
474,54.020168,12.637575,15.926398,52478.57
475,50.816764,17.120144,14.348793,75294.95
476,17.21212,17.162749,7.142869,82691.75
477,21.697365,17.070337,12.686014,85201.55
478,16.918504,23.679176,12.585215,26677.51
479,44.404581,21.205798,6.389717,97596.89
480,30.809428,22.403595,14.55614,77295.44
481,38.023904,17.709248,13.952632,73751.21
482,40.967891,8.344706,9.055188,68905.54
483,28.657525,18.139993,10.228228,75473.3
484,34.435392,16.173774,9.472872,105373.62
485,41.430975,17.97933,12.446137,68834.4
486,31.541811,21.858135,12.380946,60922.97
487,37.467948,26.289713,10.897129,61355.24
488,38.30103,17.848131,10.269786,55240.15
489,54.351637,22.418153,12.008906,71373.13
490,30.169842,20.902066,10.109033,97603.14
491,38.137264,22.353803,14.673589,62768.34
492,24.904108,21.908372,11.830853,92141.23
493,45.468318,22.024951,9.280872,96294.87
494,5.309085,26.057707,9.15278,91147.87
495,44.618347,13.50336,8.954391,26098.17
496,66.577038,21.255616,10.017657,40729.43
497,22.305637,15.260793,11.878301,67457.25
498,37.7673,16.601622,7.187602,58330.79
499,48.732671,18.083716,9.608119,72015.95
500,40.653722,22.620437,11.017877,72369.71
501,45.423847,11.925115,10.09874,82603.73
502,43.479254,19.366346,12.279885,25089.0
503,84.540975,18.660927,7.480315,34158.09
504,58.628083,22.100059,6.998318,85761.48
505,48.015193,19.144148,14.42511,52223.73
506,59.85849,20.12329,11.728188,74594.41
507,49.197767,15.715337,10.943009,35053.79
508,47.272939,18.891872,9.311811,61495.05
509,45.032537,17.947792,9.911032,82095.54
510,35.762056,17.621759,12.866384,68340.11
511,25.104229,13.916678,10.047318,54668.47
512,29.702019,23.304165,5.310383,84958.11
513,25.147117,21.192498,8.398343,88276.65
514,39.460523,18.488871,8.026323,79272.94
515,34.985512,17.800273,8.290957,128677.05
516,10.519146,21.630718,6.855785,62569.76
517,21.63878,16.843678,7.815668,83631.74
518,51.89454,15.757149,7.16108,92597.35
519,23.17023,14.453749,5.092307,54329.8
520,49.67562,20.289407,9.006835,74382.96
521,67.28741,20.284791,11.77869,117759.32
522,45.01394,6.024106,10.008447,97206.67
523,49.70034,20.046391,15.009742,47421.58
524,38.41014,20.47011,3.868483,67671.17
525,14.44449,15.639267,3.609101,17596.97
526,23.1793,17.495964,5.175025,112011.45
527,52.59709,24.78833,8.281759,74700.36
528,16.37279,18.858695,4.75135,108049.65
529,22.36837,24.789089,8.459127,57475.7
530,44.58752,21.484288,7.451403,62863.73
531,48.8001,28.728654,7.551744,117184.17
532,48.13326,13.744205,6.856585,60812.88
533,73.92979,14.720033,6.896387,57022.29
534,54.69353,15.119087,10.68556,60151.51
535,57.36072,14.665941,10.113287,83749.27
536,54.74678,11.499304,9.387811,45987.33
537,45.83721,14.100065,9.226207,41147.59
538,36.51681,6.806688,10.60176,68484.1
539,42.24943,8.563963,9.91582,62339.7
540,78.332,6.10581,8.798768,32682.5
541,46.97441,12.139817,9.99402,60899.84
542,37.64754,8.623113,9.508498,48373.19
543,38.07021,8.333674,7.60761,88044.82
544,53.95482,5.992107,8.550863,56912.35
545,50.60165,24.570357,12.671747,66933.57
546,48.54768,11.001068,5.924203,57042.56
547,56.74448,10.604825,9.523715,91127.28
548,27.07654,19.220639,8.19043,61688.32
549,69.59871,17.647923,15.992409,42772.1
550,41.54879,10.07926,6.646625,48433.43
551,34.11712,11.819822,11.26638,54014.13
552,53.83001,21.944978,7.468184,62670.02
553,49.34949,14.765698,7.814752,37815.93
554,62.07995,24.438461,11.437733,48921.39
555,71.01532,12.178189,9.597997,53665.8
556,66.17781,14.295706,14.691262,62894.12
557,58.01383,9.042924,8.191015,47659.81
558,68.97791,23.625771,12.331178,52961.52
559,87.42194,26.63102,8.612682,33992.55
560,69.06041,6.723786,10.647332,57870.3
561,53.49425,14.1668,11.54333,70743.16
562,60.77304,19.596161,7.901384,51494.84
563,37.14099,18.286324,9.386859,91958.7
564,76.94109,14.050203,6.31992,47976.99
565,27.59397,6.855523,11.355537,56180.68
566,26.6993,19.447343,10.101461,47696.44
567,40.19396,17.504538,10.64939,74024.04
568,44.81082,11.151119,12.644771,56031.63
569,56.93312,17.12603,3.642749,41302.53
570,67.33627,14.43654,8.10111,67866.02
571,68.16718,8.574949,13.386612,58671.03
572,51.55176,6.947064,10.007439,69763.74
573,35.29711,21.583066,14.592448,80521.65
574,40.8775,14.472514,3.88349,43151.59
575,31.35248,5.680704,10.461097,104178.78
576,20.80484,16.264028,7.886078,66570.4
577,32.42898,12.992071,16.577172,73697.39
578,56.94576,12.735769,14.583157,71588.11
579,49.79719,16.643171,8.17315,76519.71
580,41.27175,18.15348,13.389317,64943.05
581,41.20375,13.68388,5.05836,88902.7
582,26.59081,21.112331,9.994395,47712.86
583,36.94008,6.546042,7.187869,71553.43
584,29.71359,9.667022,5.694789,98701.06
585,80.60232,21.560919,12.090039,66330.65
586,24.83485,17.60551,8.236312,99662.96
587,53.93607,14.791562,7.500037,63310.92
588,40.61414,13.961446,11.737828,69583.53
589,43.06877,12.322024,7.537384,67842.97
590,42.17509,10.066069,11.513368,53463.37
591,43.72424,9.623554,17.158987,58116.52
592,23.0466,22.426406,11.821986,32819.36
593,45.71026,12.072192,6.985366,62632.11
594,39.52338,25.47037,7.822304,64823.26
595,29.27223,19.515122,15.859887,64606.85
596,41.69756,19.104425,9.803934,41108.54
597,52.26371,16.202469,8.905629,49246.16
598,36.81659,13.471372,8.633541,46742.11
599,54.13337,11.586355,9.060733,50499.94
600,79.58759,10.204691,9.713869,49936.74
601,38.76794,19.397106,5.871999,49140.71
602,33.73974,19.656821,13.311861,49167.04
603,54.29706,21.512802,13.95166,74808.02
604,29.79281,15.471833,10.743666,76057.98
605,31.85261,12.653212,20.09276,58977.12
606,72.32676,10.806029,7.994455,37978.01
607,29.6401,20.947041,10.410888,66452.93
608,32.60795,10.876774,10.030646,75387.79
609,65.07255,11.977842,8.756721,44235.13
610,42.52777,14.437281,10.74651,67845.94
611,34.29556,10.05626,10.216718,76312.6
612,31.07219,22.378894,6.542724,64447.63
613,50.34112,15.999993,13.093687,62192.53
614,59.32256,16.071379,7.842582,27643.0
615,50.08173,19.88878,11.82234,76427.59
616,57.49949,13.699255,10.160353,45376.86
617,49.96208,19.365176,7.534449,62837.09
618,48.17736,10.961314,12.30474,87212.77
619,54.75748,16.343206,10.595781,51272.55
620,54.22959,8.53224,8.54903,55270.95
621,53.05859,10.236618,9.220413,75459.93
622,52.59864,23.54547,10.092329,78005.78
623,89.06943,16.733122,13.600124,52967.84
624,51.70219,20.998025,13.046746,53858.89
625,55.11683,24.33358,13.821502,49283.15
626,46.20844,10.05465,9.452339,47477.9
627,34.42468,15.507283,11.041665,39056.96
628,60.11698,19.280121,9.22955,46559.11
629,34.64613,18.569085,15.697064,17140.35
630,35.8018,9.865669,11.216181,95184.11
631,65.58738,14.349034,9.666177,36764.3
632,12.14156,16.223082,12.839865,53280.56
633,93.38074,17.492162,7.768586,43677.1
634,45.38521,14.198538,12.033138,57741.22
