,oz1,oz2,oz3,oz4,oz5,oz6
29,0.65933896,0.79666719,1.3836216,0.60831333,-0.39124012,-1.7820313
30,1.7975273,1.2295816,0.81121673,0.19238466,-0.39832898,0.62683977
31,0.1506475,0.34268038,-0.37439484,-0.51828223,1.6281948,-0.089321015
32,0.53566298,1.174069,1.0990494,0.6317008,-1.3516145,-2.1298307
33,-0.90587138,-1.4611373,-1.0709791,1.4571249,0.60776946,0.99705973
34,-0.90633722,-0.50422024,-0.36104877,-1.2146837,0.10583438,0.2801899
35,-1.6325106,-1.4708412,-0.62527959,-0.13550463,-1.0561601,-0.30184235
36,-0.050538401,-0.62164022,1.2944321,1.3252038,-0.94276327,1.1384895
37,-0.32438465,-0.32193749,-0.59570103,-0.75734011,1.1843765,1.080323
38,-0.52937593,-1.584968,-1.4398599,-0.82736892,-0.47683397,-0.055565908
39,1.0453893,0.47989244,0.32551889,0.6346343,-0.72659348,-1.9734088
40,-1.1552027,-1.1833446,-0.032413903,1.1697015,-1.1065457,0.19383666
41,-1.0585797,-0.55658325,-1.4338247,-0.92619317,1.5009321,1.4608863
42,-1.0007047,-1.3689128,-0.44285807,-0.88064244,1.129056,-0.20713899
43,-1.0207321,-0.87735426,-0.97910923,-1.302097,-0.58582867,0.1972043
44,1.4334296,1.7085207,2.2215379,1.0970605,-0.11464126,1.2470539
45,-0.91687789,-0.27056257,0.90454285,1.0685112,-1.0197692,0.62721103
46,-1.589824,-1.3850973,-0.85078808,-0.61585255,-1.1906452,-0.5742381
47,1.7112767,1.219181,1.48513,0.55705217,0.47295264,0.67061947
48,-1.1322565,-1.7154913,-1.0598299,-0.9368464,1.5157036,0.044563493
49,-0.01461936,-0.055468497,-0.065176264,0.92223007,-1.2554899,0.62445548
50,0.75334523,1.1707759,0.98412743,-0.28248213,-0.86927662,-1.8851397
51,1.0662051,1.6550055,-0.66761857,-0.4494076,-0.64860265,-0.14007169
52,-0.55198624,-0.37463722,0.36757115,0.86263997,-1.1565701,0.75355897
53,-1.0172128,-0.30382649,-0.10098394,-0.15771974,-0.90229788,0.45465842
54,1.4463531,1.1115216,1.3704878,0.20034596,1.6062567,-0.13218241
55,0.92952506,0.57875211,-0.2635032,-0.69541558,-0.37695438,-1.9696199
56,-0.91651702,-1.5262088,-1.2278843,1.6826076,-1.0268196,0.88648912
57,-0.059164561,0.52942868,-0.42469386,-1.35205,0.36072519,-0.45021989
58,0.60097244,0.8915549,1.0045061,0.98091673,-0.22491245,-1.8507127
59,-0.25285829,0.26200155,1.3065281,1.7321981,0.58507804,1.1773386
60,0.86588184,0.32618675,-0.1414803,-0.4427801,1.587881,-1.0948856
61,-0.64406351,0.40860341,0.49532729,-0.28398298,1.3887811,0.85150779
62,0.57848652,0.52488241,-1.1373982,-1.5981728,-1.5948489,-1.5691999
63,-0.73358173,-0.43695845,-0.79996785,-0.0032354269,-1.1575099,1.2003176
64,-1.4618795,-1.4019195,-1.0771994,-1.0941433,-0.861362,-0.46461514
65,-0.50251817,-0.25963662,0.26416075,0.54529578,0.1637842,0.96209785
66,-0.86373358,0.12841823,-1.0606795,-0.98242561,-1.3125277,0.86089413
67,0.48671045,0.64329728,0.3037344,-0.62531167,-0.99988026,-2.1251477
68,0.79709838,0.36753091,1.2625958,1.4980121,0.4534001,-0.75550197
69,0.095789694,0.52448522,0.6361168,0.12907722,-0.89599355,-1.0061144
70,-0.24033199,-0.51266414,0.036695772,0.82124461,0.45847126,1.3050545
71,-1.0206026,-1.4169854,-1.2132879,-0.19540897,-0.6610653,0.20788449
72,2.0742123,1.5501592,1.446545,1.1647211,1.57643,1.2245479
73,0.62126369,0.058421189,-0.038043963,1.2402816,-0.14612112,0.10967526
74,1.4206946,1.3157208,0.35609359,-0.089137316,-1.2151663,-0.24766314
75,0.64429703,-0.13759794,-1.343734,-0.9466454,0.23612358,0.37139668
76,-0.074647953,0.75769222,1.4409261,1.2289978,-0.98017836,-0.71969733
77,-1.651016,-0.71427838,-0.29905784,0.020051727,0.93190081,0.4353834
78,0.61477128,0.56744209,1.6714714,1.3746177,1.0097351,-0.75999282
79,-0.95300811,-0.25276261,0.25782241,1.3909219,1.6345639,1.581459
80,-1.1786466,-1.1935987,-0.72714156,-0.5532783,-0.1126437,0.18327567
81,0.76660107,0.41140532,-1.026519,-1.7009072,0.97311655,-0.84464636
82,0.011211206,-0.49494741,-0.73057637,-0.56562954,0.38004535,1.0080273
83,-1.43863,-1.5416124,-0.9504935,0.89255887,-1.1348545,0.28759003
84,1.5849467,1.536793,0.76759161,-0.27893595,0.62198322,0.50062383
85,-1.4041302,-1.0683185,-1.1380092,-1.7070065,-1.3626506,-0.091202422
86,-0.93417176,-1.3467631,-0.7056612,-0.7778855,-0.56076455,-0.27812639
87,1.7507591,1.6458024,1.633284,1.1937807,0.31083316,1.330088
88,-1.8245085,-1.6398352,-1.7719689,-1.0940872,1.3239329,0.40931645
89,0.11808402,0.64454895,0.93171089,-0.20500578,1.0391606,-0.85283835
90,0.081185586,0.05713084,-0.71522716,-0.36150673,1.1140174,0.56524093
91,-0.68171568,-0.88312658,0.69950956,1.5577128,0.49692695,0.9894299
92,0.51826929,1.0735069,1.407307,-0.52355016,0.90686621,-1.9308893
93,-1.3120045,-1.275454,-0.58640817,0.4623192,1.315055,0.60511419
94,1.7459691,1.1786596,1.7041089,0.6235624,-0.0062258241,0.72483583
95,-0.048721534,0.36651462,-1.1625614,-1.5456497,0.77579615,-0.27439139
96,-1.0638053,-0.59618222,-1.3596053,-0.2919484,1.379752,1.2751601
97,0.83376357,1.2606058,-0.36762262,-0.91288034,-0.88884312,-1.6592281
98,1.2205818,0.96310468,-1.4264563,-1.661662,-1.5330668,-1.2213779
99,1.7790585,1.6134673,0.3044537,-0.5078266,0.13631904,0.32315065
100,-0.53508672,-0.65061289,-0.82163046,-1.0745741,-0.98687433,0.50071999
101,1.1254142,1.1079143,1.4922189,0.91812694,-0.10186968,-0.75962733
102,-1.5833483,-1.3322394,-0.56752384,-1.5842004,0.52229186,-0.45562571
103,-0.60326227,-0.58733837,-0.077564567,-0.99124436,-0.66687993,0.24410219
104,0.8457468,1.3790895,0.063506938,-1.0841061,0.3544184,-1.476262
105,-1.087236,-0.87397099,-1.968478,-1.4489693,1.2131036,1.1498125
106,-0.43382952,-0.85576263,-0.35491766,-1.524103,-0.66868803,-0.006058189
107,0.12951656,-0.48723406,0.63570715,1.6544611,-1.0601107,1.0101747
108,-0.52982194,-0.64685934,0.5352481,-0.21892979,0.75241377,0.28554465
109,-0.38874591,0.09746454,0.1054429,0.3798585,0.4925246,0.89696049
110,1.2353498,1.0357695,-0.032676008,-0.49183798,1.1717908,-1.062029
111,0.75548096,1.1707771,1.9909242,0.95556742,1.4862676,-0.73549848
112,-2.1646066,-1.4777626,-1.3098611,-1.0428483,-0.92979745,-0.5701907
113,-0.24360205,-0.39459515,0.64296723,0.25364705,0.39994917,0.93891862
114,0.73873257,0.16267188,-0.64971985,-1.580537,-0.39264376,-1.3680029
115,-0.4905751,-0.37166691,-0.094136531,0.48147572,0.71927824,1.2341014
116,-0.83820804,-1.3124847,-0.0087265967,1.237076,-0.57053546,0.1873205
117,0.7261114,0.8185185,1.3369273,1.340551,-0.70691558,-1.5575845
118,-0.46212995,-1.0861684,-0.25947273,-0.52264802,1.0730862,0.7576469
119,-0.38542707,-0.049365248,-0.63218534,-0.31347158,0.4900905,0.94635035
120,-1.7317378,-1.2574849,-1.1888791,0.96450131,-0.28615424,0.64462455
121,0.75785282,0.44274178,0.43195877,0.31391874,-0.02530933,-1.5054422
122,0.54352695,-0.095191836,-1.1843208,-0.72720722,-1.1856292,0.12772574
123,0.5440376,1.1459909,0.50029675,0.42067547,-0.048987967,-2.0497756
124,-1.1428965,-1.4657708,-1.1670239,-1.3701003,0.41292753,0.17445932
125,-1.2741951,-0.66477824,-0.77245391,0.79351227,0.094332435,1.1972962
126,0.60329155,0.51639853,1.5277257,1.6991644,1.5403721,-0.56703727
127,-1.9451499,-1.5709849,-0.98746016,0.93152908,1.2043571,0.75810853
128,0.99255074,1.5472837,1.5669708,0.73284365,-1.4599083,-0.27186962
129,0.31110387,0.98201707,0.46680439,0.12429405,-0.10188187,-1.8312514
130,0.21734365,0.50014153,-0.85415807,-1.4573809,-1.152708,-1.0897585
131,1.5451854,1.1615796,-0.89426105,-1.1001649,0.26482634,0.03998193
132,-0.6616805,-1.4402161,-0.95441118,0.60626741,0.58817092,0.83141471
133,1.846622,1.2839764,0.9397191,0.28820083,1.5110675,1.1168672
134,-1.151809,-1.0124676,-0.98509332,1.3615786,1.3599613,1.6825138
135,-0.81752721,-1.2675515,-1.2372662,-1.6423844,-0.36159057,0.090577865
136,0.69101434,0.7490148,0.27443799,-0.15576146,-0.21197881,-1.8972028
137,0.19393903,0.56292523,-0.66087159,-1.3039286,-1.2966509,-1.5281208
138,0.25238194,0.36914957,0.2376952,0.49262473,0.53817912,-0.28775315
139,1.2783586,0.57604796,0.17474778,-0.80812375,0.049797033,-2.1055717
140,-1.7228488,-1.4974178,-1.5554918,-0.70026182,-1.4556302,0.095815551
141,0.81738893,0.73742617,0.93292934,0.96602738,1.4913579,-1.1698827
142,-0.040021056,-0.33799821,-0.56898036,-0.99955656,-0.4736857,0.47748959
143,0.14892107,0.59437345,-1.0946074,-1.2140812,-0.98348842,-0.9041361
144,-0.98016478,-0.24192496,0.33213517,0.39614609,-0.10975982,0.98718641
145,0.43188107,1.1974817,0.079758083,-0.77242456,-0.98079451,-2.1274564
146,0.85264746,0.51722013,-0.24762228,-0.26049089,-0.56471403,-1.6959229
147,0.31504562,0.73249674,0.16728057,-0.55386858,1.5143634,-1.3746563
148,1.7590379,1.1822373,1.8280162,1.233125,-1.0637733,0.58037306
149,-1.2646262,-1.4191839,-0.56134282,0.19356171,0.13035763,0.12083494
150,-1.3561587,-0.43000744,-1.0165081,-1.499988,-0.89556536,0.30252773
151,0.79934719,1.6734193,1.017072,-0.19642601,1.6739192,-0.29624063
152,0.50317911,1.3756243,1.6032282,1.3626111,-0.8972904,-1.444571
153,-1.8699014,-1.2013424,-1.2582049,-1.463359,-0.36741076,-0.2361491
154,-0.14103388,-0.14452973,-0.55352,-0.05804044,1.5689747,1.3050866
155,-1.0975846,-1.520872,-1.5472049,-0.45773236,-0.99673157,0.30144753
156,1.0796934,0.13701989,0.4979586,0.98709187,0.25886283,-0.84842365
157,0.53977749,0.32629183,0.26758503,-1.1256903,-1.715731,-1.9099157
158,-0.32121326,-0.89492567,-1.112851,-0.92903477,0.92379535,0.87714046
159,-0.30283819,0.033255174,1.3404236,1.2409299,-0.29426063,1.0465323
160,1.8504876,1.1275779,-1.6639397,-1.3216631,-0.50165593,0.90249004
161,0.42750848,0.9759356,-1.328264,-1.6190193,0.11401102,-1.7434861
162,-0.37103462,-1.1727434,-0.88233596,-1.4216506,0.33009083,0.36615648
163,-0.36831929,-0.42835648,-0.23436617,0.64586801,-1.2325864,1.0416377
164,-0.084575673,-0.91107178,0.17036101,1.3532734,-1.5195294,0.63782746
165,-0.41594183,-0.41249136,-0.7994934,-0.25975233,1.6044057,1.6969945
166,0.22543001,-0.098917113,0.24551303,1.3586901,-1.6723941,0.43102523
167,0.65489908,0.39837906,0.39369663,0.71146432,-1.5952963,-1.3908152
168,0.18906191,0.0033595427,-0.66511641,-0.91921812,-1.6756104,-0.047948943
169,0.11617849,-0.66795283,-1.0610849,-1.4621938,0.61645938,0.86472201
170,1.5527844,1.4960314,1.9279058,1.3689268,-0.12815066,0.97292762
171,-0.32889173,-0.80551578,-0.84017877,-1.3920386,0.70054858,0.51137236
172,0.62707204,-0.013661595,-0.84584129,0.22555697,-1.5120468,-0.10193342
173,-1.3451844,-1.3047471,-0.64553956,0.29415846,0.43755908,0.20564682
174,-0.90495663,-0.15950829,-0.24654961,0.35970729,1.0821804,1.3080409
175,0.90650672,0.56270284,-0.062881461,0.036207816,-1.7086269,-2.1448167
176,-1.5319098,-1.5696849,-1.2457741,-1.645007,-1.2315953,-0.59656298
177,-0.90388666,-1.5470957,-1.3496743,-0.56701789,1.3237032,0.5167319
178,1.3242317,1.2431621,2.0010104,1.0153733,-0.47440682,0.10007618
179,0.29683441,-0.20552024,-1.2983281,-1.501958,0.37984423,0.4248437
180,0.40301107,0.082782637,-1.4082484,-1.4544166,0.098466611,0.13945098
181,-2.2801911,-1.6526973,-0.63486615,0.31913248,-0.91000586,-0.23963606
182,1.8520022,1.4790429,2.5291465,1.2020961,-0.14818865,1.406006
183,1.8653535,1.4921905,-0.00041307405,-1.1643323,1.116648,0.63206974
184,0.3984017,0.91457985,0.48624868,-0.25800249,-1.5947516,-2.0592049
185,0.51471548,0.13410026,0.82929588,1.4489366,1.3647692,0.13430569
186,-0.73646232,-0.72111819,-0.12611896,0.80594559,0.68336998,1.0276952
187,0.87861379,1.5320266,-0.031737126,-0.97630022,1.7209863,-0.50187486
188,-1.3472111,-1.3171098,-0.89641073,1.1625329,-0.98827797,0.48808024
189,0.68796699,1.3473983,0.088200213,-0.74729864,1.0487818,-1.6292447
190,-0.3543998,-1.0923238,-0.32084809,0.29647161,-0.78766517,0.51151677
191,-0.35504321,-1.1639541,-1.0592378,-0.76332077,1.7117241,1.0032885
192,-1.5090737,-1.1633798,-1.0230568,1.0115642,0.14096483,0.80945351
193,1.1925598,1.514661,1.7753599,0.71897625,-1.3247478,0.035106538
194,-0.14114912,0.69477405,1.0870952,1.6750132,-1.0284533,-0.15833974
195,1.7538331,0.8284387,1.4105524,1.4636744,0.18642009,-0.10986059
196,-1.5088431,-1.2742277,-0.73468051,-0.038465578,-0.67356801,0.34763593
197,-0.5180931,-0.23032626,1.4526519,1.4346805,0.49407987,1.5120712
198,-1.6250296,-1.6631176,-0.58394315,1.3006948,1.5694909,0.55559444
199,0.60129716,0.94480683,2.2473419,0.84670389,1.426517,-1.0793769
200,-1.8592473,-1.6403247,-1.3759781,0.017780666,0.21200204,0.29144347
201,-0.22973562,0.39254229,1.7453366,0.95169851,1.017479,0.66046062
202,-0.47211014,-0.47396444,0.1822682,-0.14915057,-0.43437874,0.77024535
203,-1.3996856,-1.3155357,-0.27540395,-0.51433301,0.11586241,0.059784769
204,-1.2013976,-1.1706008,-0.69287382,-0.50961663,-1.4593179,-0.042395619
205,-0.58496855,-1.0178756,-0.5263897,-1.3342592,0.8946734,0.057871769
206,-0.72563773,-0.59743615,0.19331263,1.7405724,-0.49369414,1.1622585
207,-2.0012884,-1.5539436,-0.75027949,0.32027227,-0.28236901,0.11126791
208,-0.6088375,-0.91818065,-0.36038266,1.6048215,-0.92372407,0.94137368
209,0.75003838,0.65484439,0.55998383,0.84742232,-1.1848638,-1.8262843
210,0.11853333,-0.50620842,0.0015493839,0.64378903,0.47318994,1.3157822
211,-1.8511917,-1.5222873,-1.3994797,-1.6096342,1.5690824,0.17255664
212,-0.44778931,-1.4679805,-0.22024707,0.51670326,0.26996961,0.3745992
213,-1.0472943,-0.90316764,-0.79894114,0.35356779,-1.3313819,0.48799001
214,-0.18648519,-0.20993873,-1.0946725,-1.3370942,1.223098,0.93481218
215,-1.4959952,-1.7169806,-1.2531135,-0.11574024,1.5647433,0.32895281
216,-0.43199055,-0.47486808,-0.35003365,0.80403891,-0.039834815,1.3162248
217,1.0936683,0.57574474,0.48580627,0.1637976,-0.54012165,-2.0416075
218,-0.6651844,-1.1426913,-0.079992519,-0.33145516,-0.48773807,0.11012526
219,1.7270692,1.4769017,-0.26297107,-0.85008793,0.8138462,0.87083106
220,-0.82595961,-0.35652299,-0.58320387,-1.526501,-1.3667678,0.27562248
221,-0.35807328,-0.77410771,-0.92638921,-0.85995163,-1.6978238,0.27145254
222,1.4741406,1.4696504,2.4272264,1.2752491,1.6021862,1.5271769
223,2.1772939,1.4616572,1.5047836,0.71763641,-0.064848816,0.97563213
224,0.47779479,0.39673121,-0.75893829,-1.1484251,-1.4068662,-1.2306465
225,-0.36010394,-1.0786978,-0.37841021,0.64059311,-0.39197721,0.6542209
226,0.93053945,0.88199679,0.75027152,0.26362089,1.4541532,-1.442601
227,1.3399465,1.6138707,-0.30888397,-1.3321167,1.5537287,0.5011273
228,1.0179772,1.2348498,0.42745393,0.013033392,1.6162539,-0.89478044
229,0.19011247,0.97930536,-0.65809223,-1.2149371,-1.4244559,-2.1616749
230,-1.778705,-1.6522405,-0.94183729,1.8050921,0.16393384,0.5723312
231,0.19300307,0.60582632,0.90723823,1.2873187,0.7854065,-0.55048097
232,-0.4755037,-0.51018426,0.4504077,1.5936304,-0.62026754,1.2905673
233,-2.2527493,-1.6167545,-1.0802004,-0.6532628,1.0885206,-0.05559802
234,0.77293755,0.85389147,2.5034909,0.78360771,-0.69604609,-1.3139998
235,0.24543567,0.073303419,1.6825059,1.1211702,-1.4980912,0.4743099
236,0.22232355,0.96261771,0.47300226,-0.11198563,1.4583882,-1.3294021
237,1.0447662,0.65863844,-0.16254083,-0.14423596,1.690577,-1.5300402
238,0.19755513,0.52580146,0.72807171,0.52081242,-1.0281237,-0.87758669
239,0.13283222,0.073126264,0.33294129,-0.60249166,-0.064114177,-0.29833713
240,0.20235823,-0.49120854,0.65784916,1.4589097,-0.50776121,1.0362976
241,-1.1979407,-1.2454595,-0.94621746,-1.3214081,0.77251123,0.043769053
242,-1.5186893,-1.6693838,-1.4690784,-0.18413932,-1.4141864,0.023355806
243,-1.1992871,-0.5052615,0.27599481,1.0626859,-0.64360916,0.46609822
244,-0.46844963,-0.026252359,-0.42924567,-0.63742973,-1.7158093,0.32946683
245,-0.57375718,0.25375577,-0.87161365,-1.2662755,-0.55614224,0.40691354
246,0.74654323,1.6446581,1.0611382,0.24501396,0.83513,-0.89680062
247,-0.78366252,-1.2119511,-0.27480329,1.723012,-1.5798054,0.68594761
248,-0.96607052,-0.80474365,-0.68156755,-1.4278631,1.4324743,0.75226569
249,1.3328555,1.6060182,3.0941413,1.2797625,0.80407303,1.5735458
250,1.2956542,1.2616686,1.231879,0.48290958,0.037477652,-0.49287562
251,-1.2688388,-1.2989952,-0.54892893,-1.0528639,-0.72849954,-0.51294508
252,-0.47061761,-0.093878818,0.34660715,1.0104858,-1.3039413,0.74219525
253,-0.09773896,-0.34921437,-0.53878573,-0.20514419,0.60845296,1.1162865
254,-2.0474014,-1.5693529,-0.79751332,-0.36247753,-1.1849845,-0.33618021
255,1.4161207,1.6780036,1.9338203,1.2765682,0.9526042,1.4159358
256,0.48430551,0.42778299,-0.13580748,-0.98939802,0.43633138,-1.1819012
257,1.1379515,0.24784483,-0.83138963,-0.70974898,1.1420881,-1.2137049
258,0.1004069,-0.11817395,0.43385152,0.78304475,-1.4956628,0.52050218
259,0.09623094,0.49317137,1.182056,0.37214943,1.0248018,-0.3045317
260,-0.12069326,-0.12908199,0.7579199,1.2389019,-1.3765759,0.69578666
261,-0.56501279,-1.4523208,-1.1194612,0.71185996,1.1666051,1.1730432
262,-0.74352663,-1.08792,-0.57019117,0.86887253,0.78292926,1.2138798
263,0.075022412,-0.72835781,0.28802477,1.3745987,1.4681118,1.4753182
264,1.5854204,1.6821105,2.875597,1.3846647,-0.055923639,1.7200035
265,0.85955584,0.86057795,0.93257508,0.059637187,0.6374487,-1.8127659
266,-1.1585599,-0.97378787,0.27741103,-1.6291269,0.78077531,-0.42077108
267,-1.2888173,-1.4798862,-1.2256479,0.73416993,-1.110394,0.52540374
268,0.56641304,1.3190721,-1.0238427,-1.3519513,-0.41708495,-1.7188885
269,0.32273716,0.88422613,2.4806011,1.2039048,-0.53234416,-1.1516278
270,-1.3331181,-1.3672488,-0.34682269,1.7268609,0.9543953,0.79873859
271,1.4429621,1.1947641,1.4225404,1.0891592,0.90758601,0.42986114
272,-0.31033336,0.46946376,0.78391846,-0.039551331,1.6425973,0.26644913
273,-0.56881846,-1.0082623,-1.1188658,-1.3626812,1.0223668,0.69909977
274,-0.28864812,0.041236335,-0.76268522,-1.6915588,1.0302565,0.6169277
275,-1.4608045,-1.705017,-0.80463761,0.58550894,0.63055592,0.27179521
276,1.5434449,1.154367,1.6277642,0.71124252,0.69172109,0.34386663
277,0.68435167,0.96808647,-1.3434828,-1.610253,1.5476256,-1.2767588
278,1.4799892,1.114742,2.6738128,1.5151632,-0.69153683,0.42775076
279,1.7527646,1.4783577,0.59116075,0.10970435,-0.99501214,0.67369418
280,-1.2137191,-1.066544,-0.081070245,1.644031,0.69928909,0.870195
281,2.1353398,1.4526884,2.9092107,1.6500616,-0.65161228,1.8164555
282,-1.0785122,-0.41451012,-0.66876472,-1.0503148,-1.3489794,0.28318255
283,1.7978182,1.6732811,0.71084644,-0.24233759,0.81097758,0.74947528
284,0.15284806,0.56214604,-1.332684,-1.6421194,-0.32381304,-0.77096491
285,0.78956016,0.45256935,0.088442817,-0.54525986,1.5482935,-1.4356163
286,-1.8604061,-1.3627963,-0.86235982,-1.6347455,-1.4516163,-0.6396089
287,0.10751232,1.2677281,-0.65325543,-1.3564938,0.48156002,-1.9154117
288,-0.80607457,0.030055373,-0.038148161,-0.8730103,0.37720913,0.72598793
289,1.0087671,1.1794281,-0.57847005,-1.4850938,0.98097179,-1.3735025
290,0.33949316,-0.2224601,0.13590238,0.51579767,1.0804287,0.87232185
291,-1.6015054,-1.0854982,-1.3755803,-0.58167117,0.32947352,0.58588877
292,0.055457922,0.40689209,1.1667994,1.4996742,0.20780756,0.14013175
293,1.0802932,1.0793023,1.0760169,0.93405368,1.0563044,-0.72801582
294,-1.17757,-0.84005214,-0.79303999,0.0039322734,1.2296221,0.66136361
295,-0.63097547,-1.0776228,-0.93375737,-0.79342548,-0.42896065,0.33867464
296,-0.003863593,0.3644654,-0.44057353,-1.0149164,1.2687972,-0.024414141
297,0.79933467,1.5480605,1.6379888,0.96846018,0.90849795,-0.028746083
298,-0.61370314,0.0030226814,-0.76597816,-0.46516334,-0.17891245,1.085338
299,-1.0982798,-1.3968725,-0.41803708,1.3117389,1.0075867,0.59412261
300,-0.70866166,-0.31816892,-0.96642262,-1.4294339,-1.3641059,0.5285292
301,-0.50228059,0.31645155,-0.70352659,-1.3508287,-0.9741558,0.24961306
302,0.012322074,-0.48279591,-0.94796071,-1.1316075,-1.0793272,0.63923811
303,-0.33824063,-0.026538349,-0.87089517,-0.47240371,-1.0440678,0.77992572
304,0.49880006,1.0519575,1.5980388,0.57781945,-0.46701996,-1.717575
305,0.16444888,0.31353973,-0.033300928,0.31485535,-1.2302026,-0.62268226
306,1.0910264,1.1835129,0.00058913074,-0.19579514,0.28792443,-1.2100977
307,-1.4444231,-1.5372118,-1.4253435,1.7405239,0.13261219,1.2440272
308,-0.26817437,0.069209685,-0.63153909,0.51673808,-0.35205204,1.1871569
309,-1.0722863,-0.22854841,0.64831998,0.87565107,0.2743821,0.96575336
310,1.581612,1.4339474,-1.160948,-1.4459458,1.0234808,1.0726575
311,0.45612359,-0.3412242,0.90306201,0.95399071,-0.38110046,0.65939543
312,1.0573121,0.38319402,0.98315023,0.94282349,-0.078553655,-1.5344002
313,0.78833032,0.88104638,-0.32464816,-1.4556974,-1.391368,-2.7569278
314,1.326657,0.837312,-1.0792569,-1.4667713,0.58849106,-1.2269618
315,1.1824045,1.0843658,0.4585484,-0.17191323,-0.91837799,-1.4426872
316,0.66858794,-0.058933486,-0.32695008,0.67612894,-0.58999498,0.041724699
317,-1.0406166,-0.48657567,0.57618272,1.1662763,-0.5830612,1.04026
318,-0.85179157,-0.41713447,-1.008519,-1.5797368,1.4341565,0.77650041
319,0.61346984,-0.21784,0.44094825,1.1323007,0.74851206,0.57344641
320,-0.49200664,-1.2047778,-1.2959779,-1.4834932,1.1372173,0.65664996
321,-0.63856087,0.16262573,0.2807715,-1.2800256,-1.5485888,-0.042081052
322,0.74799664,1.6440002,2.2344385,0.76083821,-0.1261043,-0.33689285
323,0.89258736,1.2199282,0.7715347,0.64523435,0.66539341,-0.97585856
324,0.92748201,1.1010897,1.4684086,0.86665138,-0.2397531,-1.4004927
325,1.443842,1.2951564,2.3156638,1.6242287,1.3880897,1.2547525
326,1.739701,1.5662145,0.12409202,-0.42872212,1.3367388,0.97582133
327,0.20317853,-0.53354938,-0.95441597,-1.0379643,-1.5000971,0.50844238
328,0.31824679,0.42341425,0.88123375,-0.081517916,-1.2581941,-1.4563039
329,0.82923375,1.1593718,0.28937067,-0.36587347,-1.3625462,-1.9403977
330,0.61715421,0.66150279,0.81314252,0.28287547,0.36870661,-1.744132
331,0.7280147,0.74023273,0.040099915,-0.55697093,1.3590269,-1.6327885
332,-0.2583031,-0.73852935,-0.52952755,0.041627609,0.60556898,1.1347681
333,-0.17820408,-0.33625308,0.5081813,0.71373915,-0.55317642,0.69714314
334,1.7075546,1.6854415,-0.49801567,-1.036704,-0.59302255,0.57475859
335,-0.02975832,0.73123187,0.93545077,1.5522579,-1.2254434,-0.4013099
336,0.042957824,0.22322814,0.2151415,-0.20833489,-0.37996583,-0.43533736
337,-0.99427597,-0.94820279,-0.51156684,0.31870156,0.5677699,1.0417502
338,-0.56408315,-0.85812879,-1.1102128,0.44511391,-0.71961413,1.1811031
339,0.42359607,1.0139454,1.6027756,0.42418922,0.11992907,-1.6213961
340,-1.1804726,-1.3015084,-0.93083023,-0.49590452,-1.078793,0.11729504
341,-0.91426114,-1.5395092,-0.8472445,-0.20239016,-0.43996678,-0.14610952
