,oz1,oz2,oz3,oz4,oz5,oz6
167,-1.2952181,-1.0881748,-0.88679856,0.45074693,-0.89968247,0.29892427
168,0.19482433,0.18688903,0.068177212,1.0524209,0.28681263,0.28148886
169,0.38899987,-0.17290658,0.75982502,-1.5511511,1.493857,0.11166381
170,-0.5459781,-0.21345187,-1.3651373,-0.78467495,0.96247636,1.1242463
171,-0.24576443,-0.060916758,-1.1997107,-1.6665636,1.1916887,0.63394662
172,0.21003402,0.33664149,-0.022066925,1.6129988,1.1520017,0.30446522
173,0.02244023,-0.86384688,1.4605585,-1.0153703,0.61439987,0.69033951
174,-1.9931834,-1.537731,-0.89177207,-0.17535668,0.52755424,-0.088825814
175,0.73486973,1.6176011,-1.4093624,1.3535748,-1.4367798,-0.26441433
176,-0.46674288,-0.98942703,0.4059977,-1.6880621,0.11996069,0.029978332
177,1.6397419,0.96396845,1.4080353,0.6156966,0.98879612,0.26958417
178,-0.18264036,-0.87609248,0.96552563,1.1583342,0.2557377,1.6433307
179,1.9145158,1.1634426,1.5820884,-0.78932625,1.0341643,1.0005262
180,1.7373065,1.3740564,1.3174973,-0.40160129,-0.90709828,0.72295217
181,-0.92941886,-1.6198979,0.64902431,-0.049322011,0.15979828,-0.10087982
182,0.88556474,0.23879497,0.99076782,0.07017271,-1.3842725,-0.96824768
183,-1.9583411,-1.5079404,-1.5877136,0.24092061,-1.6084474,-0.18107817
184,-0.47857429,-1.259399,1.3318116,-0.90082155,1.4215101,0.37997329
185,-0.37367898,-0.66073378,0.20434668,-0.74027537,0.40169957,0.52460503
186,1.068305,0.90576843,0.55890507,0.80776208,-1.6141277,-1.6248847
187,0.49556256,0.23330403,1.1123458,1.3351071,0.37840456,0.22998835
188,1.3764882,1.6138237,0.2586146,0.44555347,0.52275299,0.97996561
189,0.76005903,0.22998062,1.1218722,-0.77298013,0.63448687,-0.88847496
190,0.028972779,-0.13054299,0.072382189,0.046704313,-1.6970099,0.17338548
191,-1.5295999,-1.190086,-1.4641593,0.52290223,0.024097809,0.59346447
192,-0.60295734,-1.0329405,0.52876749,-0.19248709,-1.1748193,-0.094061759
193,1.0347086,1.226597,-0.10739368,-0.077225419,-0.92337426,-1.3589565
194,0.49287212,0.26720583,-0.33198175,-1.5189208,0.31933898,-1.2433786
195,-0.73899924,-0.77183682,-0.69029117,0.79514045,-1.1545132,0.58864202
196,0.96730503,1.7331974,-1.3481455,-1.0718433,1.2547449,0.31969133
197,-1.3914899,-1.4653503,0.070687697,-1.5852011,-1.2620077,-1.3656335
198,-0.72543823,-0.56738391,0.29893532,0.19905799,-1.3409745,0.64804016
199,-2.0763937,-1.6863751,-1.1377616,1.5194388,1.4392378,0.61901129
200,0.61765118,0.84572842,-0.31830121,0.91717765,-0.20663616,-1.5186159
201,-0.0076568551,0.24688239,-0.50954094,-1.5147424,-0.98039711,-0.82996797
202,1.0121244,0.84799903,1.0156722,1.3219206,0.60782917,-0.87819581
203,-1.4828676,-1.4131487,-0.032508326,0.55016588,1.4085766,0.35214498
204,1.072721,1.7312414,-1.0315539,0.076334933,-0.56840273,0.50243528
205,-0.66651099,-0.96931626,0.76203918,1.1752934,-0.32334588,0.84979799
206,1.0596549,0.53303565,1.0985818,0.29921588,-0.72213769,-1.6244309
207,-0.5990537,-0.77734773,0.21347296,0.66042482,-1.6770954,0.62369412
208,-0.37467854,0.21605818,-1.2402877,1.1501521,1.5151094,1.6648732
209,-1.0191504,-0.60870738,-1.078287,-0.97466731,-1.3677903,0.18010171
210,-0.47554164,-0.75399286,0.60054987,-1.2762645,-1.2803161,0.10212988
211,1.7289468,1.2955895,1.0136175,1.6450301,-0.36783051,1.6078714
212,-1.2999911,-1.0925193,-0.10026917,-1.2568192,1.3437507,-0.068405366
213,0.83434389,0.60561335,0.12217755,-0.87270054,-1.1174742,-2.5500616
214,0.011954185,0.36894682,-0.96222379,-1.523687,-0.50970045,-0.7249957
215,-0.36918408,-1.0401252,1.2765279,-0.91054994,0.68369064,0.74080726
216,1.0996375,1.0255491,0.31708921,-1.5470082,-0.020782325,-2.1027859
217,0.82433019,0.80450357,0.3985544,0.99531035,-0.43751776,-1.3593278
218,0.5653481,0.85567971,-0.24918803,0.9895706,-0.28055181,-1.5450585
219,-0.55325014,-1.0075018,0.88099052,-1.0625666,0.66727912,0.3404812
220,-1.0942736,-1.4402606,0.67812103,-0.42431207,0.38614325,-0.1277176
221,0.15815313,0.15147056,0.13516646,-1.3898887,-1.229362,-0.91537006
222,-1.8893995,-1.6838909,-0.93771144,-0.88327156,0.52200966,-0.54273736
223,-1.2728852,-1.3327802,-0.4244699,1.3570499,1.1436563,0.84708773
224,-1.2767819,-1.169636,0.00010358625,-1.2902766,-0.33167285,-0.86857635
225,-0.49826475,-0.015918313,-1.3179013,-1.134072,-1.6482943,0.42012196
226,-0.25003318,0.58777891,-1.6019241,-1.3826748,-0.39322178,-0.34937928
227,-0.53593705,-0.17971003,-0.36627404,0.5680305,-0.59368469,0.94810234
228,-0.69206836,-0.10118533,-1.5601375,0.7585539,-0.45083581,1.6921155
229,-1.1552943,-0.26492832,-1.4831326,0.14434637,-0.55441633,1.1083481
230,-0.098548991,0.73653835,-1.4715738,1.0802708,1.2035995,0.47956573
231,1.9260396,1.506932,1.4049321,1.1407862,0.005205967,1.736671
232,1.0391799,0.54867599,0.91644164,1.3186973,-0.60900549,-0.97127872
233,-0.072677518,0.46463794,-0.30745917,-0.1104114,1.4887698,0.17002654
234,0.47771749,1.4032539,-0.79476278,0.23951289,0.063996511,-1.4991385
235,-0.15886941,-0.067911277,-0.52875397,0.41457258,0.38266828,0.94219079
236,0.7089375,1.2646623,-0.39694077,1.5300323,-0.13750501,-1.0359877
237,-1.0262392,-1.374119,0.66096632,-0.95516035,0.43213068,-0.32518153
238,1.3404066,1.4106932,-0.40111719,-0.56420389,-1.2165163,-0.48283971
239,-0.34884181,-0.54627082,0.66054633,-0.51486967,1.3856283,0.81782032
240,-0.38554616,-0.21472072,-0.62929174,0.65569089,-1.0446255,0.78721368
241,1.7292791,1.6458959,0.62740211,0.52403743,-0.97922504,0.71185324
242,0.20521831,-0.10352012,0.90379805,1.5572793,0.73410367,1.2462491
243,-0.32929775,0.071366587,-0.89298711,1.1258257,0.6362715,1.5735039
244,1.6513868,1.2673158,1.287873,0.99421558,0.28881983,1.3607487
245,0.073045066,-0.5841001,1.2249968,0.54079693,-0.83622844,1.2418458
246,-0.79521343,-0.35263839,-0.8595309,-0.48343389,-1.5523025,0.23003589
247,0.12862367,-0.10063912,1.1172053,-0.47253361,-1.3968155,0.19213993
248,0.65989329,0.14029059,1.1389492,0.86429629,-1.3360502,-0.28926364
249,-1.8875883,-1.5342289,-0.77787658,0.10703084,-1.6020547,-0.66226846
250,0.99972025,1.6979447,-1.4054634,0.4979828,-0.29431222,0.4344403
251,-2.0460584,-1.500145,-0.96159951,-0.60688035,-0.55961187,-0.6210304
252,-2.0740745,-1.6954955,-1.1048865,0.088134625,-0.90260406,-0.32826315
253,1.5037137,1.6610113,0.32721932,0.27027162,0.86957514,1.0949909
254,0.48306528,0.60375417,-0.093086338,-1.0152691,-0.97691637,-2.2948133
255,-0.21662347,-0.050349916,-0.89264948,0.45809759,0.69525126,1.31837
256,0.21582879,-0.1805229,0.56284289,-1.52917,-0.58144213,-0.22850932
257,0.89715561,0.34298231,1.3202202,0.89581372,0.87695359,-0.68784917
258,1.4350211,1.1959579,1.1009177,0.70063053,0.66567301,0.35323644
259,-0.12013566,-0.82302749,1.4679523,0.71186837,0.73389414,1.6695242
260,-1.8379412,-1.6467555,-0.88472399,-0.61266753,-1.3035976,-0.86696601
261,0.83632981,0.69488068,0.67163249,-0.10703024,-1.2957553,-2.0267526
262,-0.13709266,-0.14126194,0.27794803,1.2372818,1.6332633,1.5758425
263,0.070920379,-0.19278202,0.017303678,-0.070846999,-1.0004695,0.45639244
264,2.0821295,1.5949065,1.6501549,-0.37218921,-1.0564717,0.7715979
265,-1.4525639,-1.6642448,-0.14683645,-0.56075751,1.5108595,-0.25990329
266,0.14932401,0.42240107,-0.83823632,1.227558,-0.80567798,-0.2914381
267,0.85591259,1.0153644,0.48465246,1.0829254,-0.12629878,-1.2326428
268,1.7608007,1.4508758,1.4910793,-1.0318807,-0.55437394,0.84140416
269,-0.76705002,-0.6725852,-0.38042191,0.66017178,-0.13343774,0.75574644
270,-1.4141489,-1.2288871,-0.71805091,0.72323152,0.5833887,0.39996794
271,0.25424494,-0.005899094,0.2221022,1.7475309,1.6494732,1.1808145
272,0.045990397,0.82395485,-1.0411976,1.4167352,1.0071085,-0.18492862
273,-1.4722282,-0.98279141,-0.77557956,-1.5242618,-1.299997,-0.79148419
274,-1.9007821,-1.5249833,-0.89285387,-0.26336995,1.2151404,0.017993229
275,-0.60181718,-0.42689887,-0.1414686,-0.19587914,-1.3473991,0.31405511
276,-0.087606988,0.033641593,-0.084715558,-0.0095806302,-0.95390545,0.17671329
277,-0.88543696,-0.95215588,-0.19757099,1.5122316,-1.5542353,0.66644272
278,-0.6136148,0.017482696,-1.1311941,-0.013055868,0.32077989,0.98312369
279,1.5295965,1.0602539,1.5110231,-0.19681518,-0.66699306,-0.1543297
280,0.81273058,1.5070972,-1.1447927,-0.32435588,1.6299606,-0.50141132
281,-1.1478597,0.00054488907,-1.6980738,0.49988081,-1.3124565,1.4346535
282,-0.0039140428,0.18700536,-0.29453078,0.027742715,1.2166133,0.31205169
283,-1.9299262,-1.4235574,-1.6368761,0.95008121,-0.42769818,0.53675927
284,-0.34721496,0.019684611,-0.54385973,-0.95467752,0.34450454,0.29661104
285,0.35579875,-0.15919886,0.77688182,-0.25225734,1.567502,0.57606262
286,1.2661883,1.3935704,-0.50287583,1.1334085,0.77212019,0.44386299
287,-0.10662307,-0.12462967,-0.93160469,-1.5257841,1.4554709,0.43489958
288,-0.608599,-0.3485248,-0.56912772,-1.5744989,-1.389828,-0.16600941
289,-0.2885202,0.29823834,-0.81572756,1.1922126,-0.32687148,0.81519371
290,-1.3027391,-1.141959,-0.02928099,-1.3312646,0.17692583,-0.47149754
291,-0.24653249,0.32280669,-1.363371,1.2147638,-1.2843264,0.82301894
292,1.6985193,1.5028347,0.647043,-1.4355461,-1.2857377,-0.086008998
293,0.98061158,0.60508412,0.95773721,-1.247386,1.4934771,-1.8766577
294,0.24320915,0.55148675,-0.85653197,-0.60347856,-0.79423763,-1.1019365
295,-0.73050067,-0.35576701,-1.4697736,-0.29692016,-1.3821949,1.0156629
296,-1.0057117,-0.20997018,-1.7053275,-0.86493159,-0.13605222,1.1534129
297,-1.0282048,-0.2942314,-1.2710682,-0.43608775,1.513868,1.0174286
298,-0.59505051,-1.505554,1.4168599,0.66923541,1.4467763,0.79940268
299,0.25167827,0.13955166,0.44144176,-0.84533061,-0.51698319,-0.70624966
300,-1.5018844,-1.6239158,0.29301343,-1.691248,0.21463322,-0.89528333
301,0.7094521,1.0890857,-0.22110119,-0.81685362,0.23536266,-2.2411601
302,0.56251072,1.4715777,-1.4236002,1.1788223,0.15667212,-0.89336106
303,-0.44753651,-0.98164824,1.1506977,-0.026439561,1.5940019,1.036498
304,1.8372649,1.3649448,1.6309852,-0.62778799,-1.2808316,0.79241151
305,-0.47549909,-0.30339798,-0.016552605,0.57502533,1.3025303,1.3624152
306,-1.3101899,-1.3830434,0.078897964,-0.84825346,-1.3731311,-1.117492
307,-0.42315546,-0.42954266,0.10198187,-1.6411455,-0.57082364,0.18230845
308,1.0536493,0.9277105,0.33914589,-0.20780694,-0.79200165,-1.8349202
309,0.97502105,0.83084953,0.58782984,-1.3196254,-1.4262934,-2.7279724
310,1.1065129,0.85393126,1.4911794,-0.85111764,0.73802401,-1.3880481
311,0.43355037,0.00087625218,0.79635179,0.10093106,1.5862881,0.63793725
312,0.78542087,1.620066,-1.4273978,0.31729801,-0.13706943,0.13297845
313,1.8171235,1.2258647,1.5580452,0.46863255,-1.3099289,0.86625089
314,1.120674,0.74780729,1.6637718,0.056269374,0.53596764,-1.0541195
315,1.4469672,1.6885829,-0.19747122,-0.69627031,1.0561155,0.78484895
316,-0.14059068,0.61798384,-1.5088753,1.7640606,0.19130864,1.1242305
317,-0.85844123,-0.9664368,0.23624132,1.0869108,-0.92482357,0.58086391
318,-0.55860104,-1.189341,1.3948044,-0.39343342,0.39276708,0.38464824
319,0.78736911,1.4174954,-0.90952526,1.5816916,-0.41749063,-0.548915
320,-1.6903702,-1.3589067,-0.51617676,-0.53754111,0.81585037,-0.20326069
321,1.115388,0.42055256,1.5461443,0.80962492,1.2615148,-0.58993923
322,0.22876684,0.50613096,-0.49904309,0.82087078,-0.22320781,-0.76086481
323,0.080076651,-0.41671929,0.68050581,1.319494,-1.1453875,1.1222621
324,-1.0434637,-1.3004645,0.44490319,-1.0854933,-0.12990125,-0.50469967
325,0.49489799,0.8475523,-0.82409297,1.6094625,-0.92173374,-1.0273716
326,1.3523519,0.38543883,1.4137302,-0.35672899,-0.61743477,-1.6470196
327,1.8560546,1.2960366,1.705307,-0.6221962,0.050190116,1.2665803
328,-0.37693359,-0.54552617,0.31534305,-0.81242968,0.47071517,0.71802278
329,0.71891428,-0.11682605,1.532648,-1.457363,0.53378308,-0.27292746
330,-1.0795456,-1.695356,0.46701093,0.25903589,-1.5436266,-0.40270508
331,1.4655494,0.79864543,1.3249975,0.85605709,-0.16073353,-0.71510231
332,0.94011792,1.5088152,-1.3376499,1.053035,0.54999291,0.19844961
333,-0.42785065,-0.72772491,0.94647039,0.73380914,0.72401549,1.2624903
334,-1.1660382,-1.0763955,0.044301349,1.7229617,-1.672494,0.62286918
335,-0.057079836,-0.83143649,0.14746964,-0.52905457,1.4359686,1.0151169
336,0.21564947,0.0088026688,0.41997997,-0.98716508,-0.4230229,-0.23996317
337,0.31046693,0.27180038,0.10646634,-0.698299,1.183268,-0.50483072
338,-1.2230097,-0.81647885,-1.102541,-0.015774924,0.16281992,0.52240242
339,-0.4726125,-0.71007554,0.27785109,1.7137099,-0.56229853,1.4772091
340,0.098332922,-0.3693542,0.43085444,0.82604273,1.4617108,1.4566224
341,1.8617094,1.3606051,1.121064,0.31133367,1.4986492,1.4950168
